time,time,time
0.0164035519992467,0.09236500099996192,0.2799962979997872
0.006419927000024472,0.08842826399995829,0.27111280400004034
0.006324221999420843,0.08842995199938741,0.2711479250001503
0.006365096000081394,0.08860371399987343,0.27114315400012856
0.0063515330002701376,0.08843248399989534,0.2711450850001711
0.0064836089995878865,0.08857868900031463,0.2711661949997506
0.006335850000141363,0.08846725300008984,0.27109428299991123
0.006317290999504621,0.0884378069995364,0.2711294370001269
0.006343062999803806,0.0884956969994164,0.2711224790000415
0.0063426329998037545,0.0884446919999391,0.2711482940003407
0.006350233999910415,0.08845474000008835,0.2711305029997675
0.006327596999653906,0.0884488980000242,0.2711567999995168
0.006333141999675718,0.0884305689996836,0.2711310569993657
0.0063244840002880665,0.08843119399989519,0.2711195579995547
0.006332500000098662,0.08843827900000178,0.2711220789997242
0.006319252999674063,0.0884021779993418,0.27107798399993044
0.006325407000076666,0.08842471500065585,0.2711535479993472
0.006327907000013511,0.08849404400007188,0.2710800989998461
0.0063570180000169785,0.08846584900038579,0.2710799059996134
0.006326284000351734,0.08845647100042697,0.2711836009993931
0.006301333000010345,0.08844534800027759,0.2711550920002992
0.00632211899937829,0.08843914899989613,0.27117813499990007
0.006310799999482697,0.08843229999911273,0.2711478109995369
0.006358222000017122,0.08842455300055008,0.2711141990002943
0.006319341000562417,0.0903569800002515,0.2711019859998487
0.006353343999762728,0.0884546160004902,0.2711817969993717
0.006319744000393257,0.08840268600033596,0.27125810599955
0.006315715999335225,0.08843092000006436,0.27111134599999787
0.006318568000097002,0.08842361899951356,0.27126855900041846
0.006308101000286115,0.08843143099966255,0.2711667360008505
0.006317421999483486,0.08842822299993713,0.2710933179996573
0.006311140000434534,0.08844687900000281,0.2710728800002471
0.006386526999449416,0.08845122599996103,0.2711382320003395
0.00634626200007915,0.08849183400070615,0.2711543449995588
0.006320383000456786,0.08847003200025938,0.2711793190001117
0.006326532000457519,0.08843188700029714,0.27114738399995986
0.006319308000456658,0.08847042199977295,0.2711575690000245
0.006355788999826473,0.08843866899951536,0.2711213750008028
0.006300458999248804,0.08844905299974926,0.27120490499964944
0.006337393000649172,0.08840705900001922,0.2711401160004243
0.006338967000374396,0.08845489599934808,0.2711988709997968
0.0063273630003095604,0.08844513799976994,0.27124938199995086
0.006354504000228189,0.08842520599955606,0.27106277599978057
0.006314789000498422,0.08848218700040889,0.27111996400071803
0.006311967999863555,0.08846740900025907,0.27115165400027763
0.006317633000435308,0.08842240699959802,0.27120318100060103
0.0063086829995882,0.08844879299977038,0.27107147300012
0.006317053000202577,0.08844876500006649,0.27111012200020923
0.0062997740005812375,0.08842168699993636,0.27109477300018625
0.0063463480000791606,0.08840510600020934,0.27130187599959754
0.006322704000012891,0.08845943000051193,0.2712325940001392
0.006340592999549699,0.08862054500059457,0.2711467350000021
0.006349832000523747,0.0884313779997683,0.27110457999970095
0.0063047789999473025,0.08841355899949122,0.27110805599932064
0.006325416000436235,0.0884776110005987,0.27120190099958563
0.006305306999820459,0.08848617500007094,0.27112979399953474
0.006318135000583425,0.08843993000027695,0.2712966570006756
0.006341665000036301,0.08845809100057522,0.27113767199989525
0.006344723000438535,0.08849702699990303,0.2711055510008009
0.006314494999969611,0.0884551699991789,0.27119426599983854
0.006322039000224322,0.08842860599997948,0.27109032800035493
0.006338471999697504,0.08843197199985298,0.2711320609996619
0.006317767999462376,0.08847960499952023,0.27112913300061336
0.006344609999359818,0.08846380100021634,0.27114933299981203
0.006352979000439518,0.08841747299993585,0.2713068579996616
0.006354864000059024,0.08841338900037954,0.2710596139995687
0.006352207999952952,0.08843274500031839,0.27138383600049565
0.006321189000118466,0.0884595610004908,0.27118978100043023
0.006330164000246441,0.08843767700000171,0.27117313199960336
0.0063386689998878865,0.08846548499968776,0.27109861099961563
0.006345079999846348,0.09108306300004188,0.27112785400004213
0.006331147000310011,0.08841897000002064,0.2713000980002107
0.006312597999567515,0.08843993899972702,0.2711140030005481
0.006351094999445195,0.08845882900004653,0.27113516299959883
0.006331284999760101,0.0883964909999122,0.2710826859993176
0.006340264000755269,0.08842277100029605,0.2711171729997659
0.006327693000457657,0.0884202240004015,0.2711241799997879
0.006348193000121682,0.08846760699998413,0.27389729999958945
0.006344696000269323,0.0884356860005937,0.2711222510006337
0.006308003000413009,0.08851833999960945,0.2711378029998741
0.006349147000037192,0.08843333999993774,0.2716401300003781
0.006354363999889756,0.08851876800054015,0.2711261229997035
0.006323466999674565,0.08909819400014385,0.271130629000254
0.006356184999276593,0.0884443459999602,0.2710781770001631
0.006322754000393616,0.08842722600002162,0.27121728400015854
0.006382601000041177,0.08845587900032115,0.2711221019999357
0.006332594000014069,0.08847397200042906,0.271324275000552
0.006318269999610493,0.08842340100000001,0.27106458399975963
0.006323973000689875,0.08845018700048968,0.2711270109994075
0.006314583999483148,0.0884750189998158,0.2711444160004248
0.006314715000371507,0.08847874900038732,0.2723963280004682
0.0063148660001388635,0.08843824100040365,0.2713090920005925
0.0063813240003582905,0.08849917899988213,0.27112408299944946
0.006317459000456438,0.0884167560006972,0.27132952400006616
0.006315521000033186,0.08839130200067302,0.27198685700022907
0.006324280000626459,0.08842404200004239,0.271131688999958
0.006307854999249685,0.08869440299986309,0.271147550999558
0.006388271000105306,0.08838856400052464,0.2711636139993061
0.006330303000140702,0.08841540899993561,0.2710755549996975
0.006344056999296299,0.08846876700044959,0.2711229219994493
0.006354598999678274,0.08846527999958198,0.27109960699999647
0.006353897000735742,0.08842275799997878,0.27137945699996635
0.006357827999636356,0.08843574599995918,0.2711240349999571
0.006350038000164204,0.08846850200006884,0.2711538820003625
0.006337142000120366,0.08841144999951212,0.2715262290003011
0.006371767000018735,0.0884887960000924,0.2711346760006563
0.006361970999932964,0.08843468399936683,0.2711545410002145
0.006352196000079857,0.08846467199964536,0.2711596550007016
0.00630385199929151,0.08847048200004792,0.2714600170002086
0.00635409400001663,0.08844364000015048,0.27115490200048953
0.006326962999992247,0.08843942699968466,0.27110053900014464
0.006321118000414572,0.08843731900014973,0.2711296740008038
0.006316336000054434,0.08842421500048658,0.2711286329995346
0.006312575000265497,0.08845366799960175,0.2711184640002102
0.006347021000692621,0.08845075399949565,0.27112393399966095
0.006352671000058763,0.09044412699950044,0.27112010000018927
0.006349000999762211,0.08843714299928251,0.27137031000074785
0.006331941000098595,0.08846690199970908,0.27111246200001915
0.006319420999716385,0.08851233099994715,0.27111318100014614
0.0063232829998014495,0.08844190299987531,0.2710953519999748
0.00631833299939899,0.08842679300050804,0.2711153070004002
0.006333962000098836,0.08843956700002309,0.2711368929994933
0.006356387000778341,0.0884684880002169,0.2711128810005903
0.006331903000500461,0.08840848599993478,0.2713785289997759
0.006348512999466038,0.08846161200017377,0.2710930619996361
0.006316797999716073,0.08845800299968687,0.27114811400042527
0.006370725999659044,0.08840949000023102,0.2711263000001054
0.00633348900009878,0.08846464100042795,0.28064804499990714
0.0063372929998877225,0.09075625999957992,0.2711428309994517
0.006355602999974508,0.08840807500018855,0.27113652900061425
0.0063062930003070505,0.08845576600015193,0.2712176439999894
0.006339634000141814,0.0884478379994107,0.2711036750006315
0.006307329999799549,0.08841697299976659,0.27114716399955796
0.006350255999677756,0.08844159499949455,0.27116755599945463
0.006344446000184689,0.08845187200040527,0.2710903990000588
0.006316910000350617,0.08851522499935527,0.27108208400022704
0.006354737000037858,0.0884266849998312,0.27110658700075874
0.006326650000119116,0.08844443199996022,0.27118748599968967
0.0063735730000189506,0.08846266899945476,0.2712730459998056
0.006378267999934906,0.08842257800006337,0.27111934299955465
0.006332448000648583,0.0914452289998735,0.2711695680000048
0.006356294999932288,0.08841249000033713,0.27156483399994613
0.0063343600004373,0.08862718399996083,0.2711177900000621
0.006302333999883558,0.08843022600012773,0.2711036150003565
0.006334585999866249,0.08841502700033743,0.2711441299998114
0.006318240999462432,0.08839977100069518,0.2712457319994428
0.0063622770003348705,0.08846301900030085,0.27146420999997645
0.006322598999759066,0.08842535300027521,0.2711356589998104
0.0063178379996315925,0.08836815199992998,0.2711177340006543
0.0063149300003715325,0.08844248500008689,0.2711243370004013
0.006358736000038334,0.08846254099989892,0.2711248440000418
0.006382327000210353,0.08840734400018846,0.2711124289999134
0.006325484000626602,0.0884175379997032,0.27117202399949747
0.006346266000036849,0.08840436800073803,0.2713051959999575
0.006323461000647512,0.08843067599991628,0.27112794000004214
0.006321969000055105,0.08843126099964138,0.2711383679998107
0.006344471999909729,0.08842876400012756,0.2711153190002733
0.006313287999546446,0.0884053159998075,0.27115009499993903
0.006341971999972884,0.0884022919999552,0.27111536000029446
0.006325434999780555,0.08844027199938864,0.27115166099974886
0.006321441000181949,0.08845065199966484,0.2712841339998704
0.006302797000898863,0.08845168300013029,0.2711066049996589
0.006349444000079529,0.08845737499996176,0.2711619969995809
0.006354137000016635,0.08842824299972563,0.27114857000015036
0.006314215999736916,0.08842503199957719,0.2712805480005045
0.006312325000180863,0.08840493799925753,0.2711214970004221
0.006317711000519921,0.08839625000018714,0.27115444499941077
0.006354821999593696,0.08840386100018804,0.27113244100019074
0.00631993400020292,0.08845311000004585,0.27127162700071494
