first,avgTail
0.0003635309999481251,5.051355555989421e-05
0.0003602249998948537,5.1388349205923973e-05
0.00036540199971568654,5.1912650792112956e-05
0.00036517499984256574,5.1595396822478275e-05
0.0003663780003080319,5.1657523806444796e-05
0.0003638819998741383,5.185147618624522e-05
0.00039835200004745275,5.13687777750001e-05
0.00036246599984224304,5.1917809525461745e-05
0.00038883600018380093,5.1921222216656636e-05
0.0003609890000006999,5.1141873016257746e-05
0.0003632169996308221,5.196484127217056e-05
0.00039493099984611035,5.10168095186398e-05
0.0003631050003605196,5.177815872894061e-05
0.00036624400036089355,5.098330159001754e-05
0.00036669700011771056,5.191480952109689e-05
0.00036914700012857793,5.1829904762035726e-05
0.0003571030001694453,5.153534921047385e-05
0.00036246499985281844,5.152761904687467e-05
0.00036224299992682063,5.133315872871973e-05
0.00036026800034960615,5.141365079272498e-05
0.0003659640001387743,5.111680952217689e-05
0.00036778100002266,5.117477777665564e-05
0.000361152000095899,5.11469682582145e-05
0.0003622179997364583,5.198974603055311e-05
0.0003640700001596997,5.127234920557442e-05
0.00036428499970497796,5.188280952025375e-05
0.0003976699999839184,5.115780952167817e-05
0.0003627119999691786,5.130192063901747e-05
0.00035981799965156824,5.168971428868226e-05
0.00036433500008570263,5.1122238093941836e-05
0.00039463700022679404,5.084876190108295e-05
0.00036185299995850073,5.123853967840356e-05
