min(dilated_conv2d),max(dilated_conv2d),avg(dilated_conv2d),std(dilated_conv2d)
0.0006132220000836242,0.004877126000337739,0.0009690097188013169,0.0007107744426284536
0.0006975410001359705,0.004930894000153785,0.0009288534062790177,0.0007207800310311366
0.0005627219998132205,0.00468081600001824,0.0008904604686961193,0.0006838605989457138
