min,max,avg,std
0.0006091410004955833,0.0047544599992761505,0.000931959031305496,0.0006913143555299135
0.0006569150000359514,0.004950456999722519,0.0009039466249305406,0.0007282572015452722
0.0006249119996937225,0.004704988000412413,0.0009110351874710432,0.0006853022765739272
