min(dilated_conv2d),max(dilated_conv2d),avg(dilated_conv2d),std(dilated_conv2d)
0.0006242499998734274,0.0046822590002193465,0.0008148477500355966,0.0006961312093567866
0.0006995339999775751,0.0046072380000623525,0.0009490294062572957,0.0006859607953880964
0.0006185319998621708,0.004666079999879003,0.000813317000009306,0.0006941843270056554
