first,avgTail
0.0019094149997727072,0.0018924738253969866
0.0019452050000836607,0.0014560221904777416
0.0025257539996346168,0.0015907120000014806
0.002470407000146224,0.0014621329682562472
0.003104284000073676,0.0014691538888886469
0.0018956650001200614,0.0023389805714292117
0.002590478999991319,0.00183088290476094
0.0019313080001666094,0.0015022541111099441
0.0018384209997748258,0.0019164531111109393
0.0019254119997640373,0.0015762062063466088
0.001942464999956428,0.0016581927301457552
0.002020836000156123,0.0017412646507831856
0.002190222999161051,0.0014836638412730064
0.00214265499926114,0.0015978185873113005
0.0021943900001133443,0.002322652412701808
0.0024392730001636664,0.0018756866666802716
0.0018571179998616572,0.0015860115873072083
0.001880609000181721,0.0022215985714172434
0.0018483819994798978,0.0020167098253960065
0.0018797310003719758,0.0016373288888875293
0.0034484109992263257,0.001462512111102692
0.0018347720006204327,0.0014087944126956807
0.0018888550002884585,0.0015921905555481475
0.002056362000075751,0.0015279714920729424
0.002050615000371181,0.0018450017142886137
0.0019499270001688274,0.0017237991269789673
0.0019494600001053186,0.001639595095227941
0.0019159399998898152,0.002371564063492221
0.002018206000684586,0.0018049090952315186
0.0018250970006192802,0.001501840492040621
0.0020210349994158605,0.0016482308412724663
0.0018553129993961193,0.0014845513968115454
