time,time
0.001870447999863245,0.00185813100051746
6.196899994392879e-05,6.140699952084105e-05
5.29670005562366e-05,5.338199935067678e-05
5.134900038683554e-05,5.1234999773441814e-05
5.107099968881812e-05,5.048200000601355e-05
5.067300025984878e-05,5.0861000090662856e-05
5.039200004830491e-05,5.074399996374268e-05
4.9960000069404487e-05,5.022300047130557e-05
4.97110004289425e-05,5.0661999921430834e-05
4.973399973096093e-05,5.0614000429050066e-05
4.976199943484971e-05,5.015900023863651e-05
5.0022999857901596e-05,5.010699987906264e-05
4.9588999900151975e-05,4.964599975210149e-05
4.9313000090478454e-05,4.95550002597156e-05
5.0016999921354e-05,4.9605000640440267e-05
5.07909999214462e-05,4.958699992130278e-05
4.9946999752137344e-05,5.023199992137961e-05
4.9526000111654866e-05,5.005100047128508e-05
4.997299947717693e-05,4.951000028086128e-05
4.9549000323168e-05,5.0147999900218565e-05
4.933099990012124e-05,4.932299998472445e-05
5.015499937144341e-05,4.992399954062421e-05
5.026300004828954e-05,5.012400015402818e-05
5.028400028095348e-05,5.011400025978219e-05
5.05640000483254e-05,4.961500053468626e-05
5.093399977340596e-05,4.967299992131302e-05
5.026800045015989e-05,4.9559999752091244e-05
5.039200004830491e-05,4.979999994247919e-05
5.041900021751644e-05,5.013000009057578e-05
5.083599990030052e-05,5.02499997310224e-05
5.0257999646419194e-05,4.964199979440309e-05
4.9840000428957865e-05,5.014399994252017e-05
4.956199973094044e-05,4.995099970983574e-05
4.885099951934535e-05,4.985000032320386e-05
4.907000038656406e-05,4.982700011169072e-05
4.9156999921251554e-05,4.961299964634236e-05
4.8846000026969705e-05,4.9772999773267657e-05
4.937800076731946e-05,4.961100057698786e-05
4.912999975204002e-05,4.943099975207588e-05
4.9496000428916886e-05,5.006300034438027e-05
4.952000017510727e-05,4.967899985786062e-05
4.950700076733483e-05,4.9514000238559674e-05
4.930100021738326e-05,4.9354999646311626e-05
4.882300072495127e-05,4.9202999434783123e-05
4.867000006925082e-05,4.957599958288483e-05
4.8578999667370226e-05,4.904100023850333e-05
4.9014999603969045e-05,4.9495999519422185e-05
4.923999949824065e-05,6.53650004096562e-05
4.925500070385169e-05,5.048599996371195e-05
4.9125999794341624e-05,4.9794000005931593e-05
4.93139996251557e-05,4.9684000259730965e-05
4.930400064040441e-05,4.924200038658455e-05
4.930300019623246e-05,4.929999977321131e-05
4.941099996358389e-05,4.928799990011612e-05
4.915099998470396e-05,4.9387999752070755e-05
4.91620003231219e-05,4.927600002702093e-05
4.905199966742657e-05,4.959399939252762e-05
4.9281999963568524e-05,4.9423000746173784e-05
5.486899954121327e-05,4.891099979431601e-05
5.032199987908825e-05,4.9311000111629255e-05
4.9188000048161484e-05,4.9174000196217094e-05
4.929100032313727e-05,4.905700006929692e-05
4.8672999582777265e-05,4.924400036543375e-05
4.9313000090478454e-05,4.898099996353267e-05
4.925399935018504e-05,4.896700011158828e-05
4.918400009046309e-05,4.91620003231219e-05
4.925199937133584e-05,4.964599975210149e-05
4.920900028082542e-05,4.911500036541838e-05
4.9159999434778e-05,5.02500006405171e-05
4.898899987892946e-05,4.933099990012124e-05
4.911699943477288e-05,4.970999998477055e-05
4.9078999836638104e-05,4.9431999286753125e-05
4.918300055578584e-05,4.8953000259643886e-05
4.95550002597156e-05,4.97779992656433e-05
4.9250000301981345e-05,4.972100032318849e-05
4.949999947712058e-05,4.942599935020553e-05
4.90850006826804e-05,5.033999968873104e-05
4.942600025970023e-05,5.0092000492441e-05
4.962699949828675e-05,4.9821999709820375e-05
4.9773999307944905e-05,4.967899985786062e-05
4.9620000027061906e-05,4.935400011163438e-05
