min(big_conv2d),max(big_conv2d),avg(big_conv2d),std(big_conv2d)
0.0024052419998952246,0.006947379999928671,0.0035840380937628424,0.0010646077812702193
0.002388154000072973,0.005310590000135562,0.002972659312561632,0.0007568542929181187
0.002390943000136758,0.008254452000073798,0.003296808656301664,0.0011038447843378732
