min(big_dense),max(big_dense),avg(big_dense),std(big_dense)
0.00014783300002818578,0.004230763999657938,0.00038207768744769055,0.0006938349511819799
0.0001622219997443608,0.004246515999966505,0.00037730934377577796,0.0006979484325313153
0.0001606739997441764,0.004256277999957092,0.00040891887501004476,0.0006931132680458549
