min(big_dense),max(big_dense),avg(big_dense),std(big_dense)
0.00017113800004153745,0.004647076000310335,0.0003817170313027418,0.0007693121504073121
0.0001491029997851001,0.004164553999999043,0.00033180640626540026,0.0006899761782538891
0.00015124799983823323,0.004238486999838642,0.00032760059374936645,0.000703900499609536
