min,max,avg,std
0.0006846830001450144,0.0050215740002386156,0.0009003764375847823,0.0007424536355291259
0.000746648999665922,0.004698730999734835,0.0009468404374501915,0.0006745723455802918
0.0007013779995759251,0.004720377000012377,0.0009492809687969839,0.0006795768786674448
