min,max,avg,std
9.017200000016601e-05,0.0008579740001550817,0.00018610562507603845,0.0001580993600782392
9.094899996853201e-05,0.0011579120000533294,0.0001670308436985124,0.00020287829012703292
8.812100077193463e-05,0.002027792000262707,0.00020976156267238366,0.00035278450343496535
