first,avgTail
0.002277947999971275,0.001658286650793466
0.0023411909999140335,0.0016561248095249828
0.0023042239999995218,0.001663210079365334
0.002319295000006605,0.0016387243650797245
0.002292812999939997,0.001658183365078811
0.0022582199999305885,0.001679770999999164
0.0022998379999989993,0.0016589084920637799
0.002298136000035811,0.0016589575079363399
0.002329047999864997,0.0016457406984139355
0.0023074089999681746,0.0016546654761903424
0.0022968429998400097,0.0016487276984121092
0.0023036160000629025,0.0016647213492036364
0.002301781999904051,0.001683860777777429
0.002379926000003252,0.001635818253968561
0.0023667010000281152,0.001643265968253232
0.0022717589999956544,0.001642789777778244
0.002332807999891884,0.0016274471904760878
0.002272180999852935,0.0016452117142870563
0.0023256090000813856,0.00165207325396714
0.0023614880001332494,0.0016639873015842496
0.0022736010000699025,0.001660367063492693
0.0023551140000108717,0.0016509866507960166
0.0022803629999543773,0.0016833623809534835
0.002482431999851542,0.0017676186507958932
0.0022679970002172922,0.0016357640634952178
0.0023302370000237715,0.001665085761906373
0.002459136000197759,0.001644362730162573
0.0023521799998889037,0.0016632959047658208
0.0023342589997810137,0.0016701970476167354
0.002416030999938812,0.0016590342380974714
0.0023777879996487172,0.0017090812222184987
0.0023481159996663337,0.0016858260634964812
