first,avgTail
0.0015964599997460027,0.0008812929365145494
0.0009878089999801887,0.0008797504920616957
0.0010094290000779438,0.000880503444448781
0.0010435889998916537,0.0008620135238108184
0.0009876640001493797,0.0008774351746026133
0.001040785999975924,0.0008553451428573074
0.0010605610000311572,0.0008595940952372551
0.0010160130000258505,0.0008837077301587482
0.0010549970002102782,0.0008641078412683638
0.0010582229997453396,0.0008609979523816224
0.0010158630002479185,0.0008797471587275227
0.0010550189999776194,0.0008589108571421036
0.001037054000335047,0.00086359811110823
0.0009879549998004222,0.000876523571432266
0.0010216890000265266,0.000884826349207172
0.0010344540000915003,0.0008596520317460379
0.0010151880001103564,0.0008810429365093157
0.0010394670002824569,0.0008608935714287255
0.0010099060000356985,0.0008813280634953232
0.0010480360001565714,0.0008606406825362813
0.001037163000091823,0.0008638311746041821
0.001067397000042547,0.0008610249523775969
0.001055861000168079,0.0008596498412713579
0.0010151440001209266,0.0008789073809523307
0.0010180129997934273,0.0008820225079366609
0.0010509369999454066,0.0008597941269828072
0.0010610829999677662,0.0008589771587284059
0.001044555999669683,0.0008606166190460614
0.001035924999996496,0.0008572736507977382
0.0009988890001295658,0.0008761806507931079
0.0010122570001840359,0.0008817859365124258
0.0010104309999405814,0.0008628246507921884
