min,max,avg,std
0.00015996399997675326,0.0045184600003267406,0.0003933446250243833,0.0007436754534726187
0.00014583599931938807,0.004432199999428121,0.0003672657186655215,0.0007324792814817143
0.00015660400003980612,0.004311315000450122,0.00041441053124913196,0.0007048736616220866
