first,avgTail,first,avgTail,first,avgTail
0.0002990550019603688,0.00025074792563350946,0.0006545480027853046,0.0005799208356228948,0.024692086997674778,0.024646057919770266
0.00023380799757433124,0.0002385635773038242,0.00047525600166409276,0.0004943863248470542,0.024670838000020012,0.024650829027397132
0.0002553060003265273,0.0002404881271974725,0.0005532180002774112,0.0005551834755388969,0.024620104999485193,0.024608066718197368
0.0003502319996186998,0.00030279495107083363,0.00045915000009699725,0.00042085019961039815,0.024611126002128003,0.0246339709706485
0.0002579709980636835,0.00025126514285429217,0.0005215189994487446,0.0004915429393316841,0.024672117000591243,0.024677970540115928
0.0002682190024643205,0.00028052724070281817,0.00047404200086020865,0.0004895689041054067,0.024592885001766263,0.024609615291588574
0.00028114499946241267,0.0002590095420757472,0.0005045990001235623,0.0004909268199620972,0.024653307998960372,0.024609322043051697
0.00021871200078749098,0.00024048265753549237,0.00041732899990165606,0.00043752656164384307,0.024611642998934258,0.024606957708415315
0.00026000700017903,0.00024385906458421566,0.0006738850024703424,0.0005176048277895041,0.024612960001832107,0.024605242575347297
0.00021930499860900454,0.00024043741878491156,0.0005121739995956887,0.0005082016907996405,0.024591543999122223,0.024624846346380812
0.00028233599732629955,0.00025322541487345123,0.0004975149968231563,0.0004926627279821863,0.0246024829975795,0.024604047033270553
0.0002793870007735677,0.0002509584305280548,0.0004646779998438433,0.00046433918199154735,0.024615873997390736,0.024618290880630455
0.0002720749980653636,0.0002505846927566121,0.000499347999721067,0.0005052518512681287,0.024614105001091957,0.02460404482192051
0.00028745400049956515,0.0002522071135081027,0.00041847799730021507,0.0004195023033240083,0.024596196999482345,0.02463752463404979
0.0003975300023739692,0.0003488964285695704,0.00042139699871768244,0.00042834816438293104,0.024641809999593534,0.024611044356165682
0.00023583599977428094,0.00026341611154661324,0.0004289799981052056,0.0004446968708370508,0.024635890000354266,0.024641670350295138
0.000297030001092935,0.00024214049902267996,0.0005024980018788483,0.0005357109178079191,0.024603011999715818,0.024617902317027474
0.00030571500246878713,0.00025151249706399317,0.0004890970012638718,0.000491865221139316,0.024643643999297637,0.024642101493150926
0.0002699679971556179,0.0002632538277906213,0.000553265999769792,0.0004906129902186566,0.02461709699855419,0.024609050227015542
0.00024404199939453974,0.0002573464500952244,0.00047777400322956964,0.00047946385910824295,0.024664880002092104,0.024651149704500143
0.00027275400498183444,0.00025865089824277847,0.0005590090004261583,0.0004936794050932276,0.024647361002280377,0.024627163857140158
0.0003217349949409254,0.000240092915860998,0.0004437080060597509,0.0004492789843400353,0.024651067004015204,0.024648758643826218
0.0002594679972389713,0.00023515675146972904,0.0004960669975844212,0.0004633860861066521,0.02459937299863668,0.024608116518596047
0.0002587790004326962,0.00026628352446677966,0.00041599700489314273,0.0004408167064555104,0.024613025998405647,0.02464400931897834
0.0002747910039033741,0.0002506395440296691,0.00047498699859716,0.000496693849311859,0.02463126899965573,0.024669554851263025
0.00025234300119336694,0.0002629654657569761,0.0004992320027668029,0.0004933263913919892,0.024619582000013907,0.024606052855183594
0.0003474690020084381,0.00025609708806614205,0.0005016899958718568,0.0005191504090036577,0.02460133799468167,0.02460597094325014
0.0003194049932062626,0.0002623900665404729,0.0004575080020003952,0.0004602540117375682,0.024601804005214944,0.024614402970650307
0.00024300900258822367,0.00025650378277171273,0.0004881290005869232,0.0004959313678966404,0.024615461996290833,0.024625789117418438
0.0002944209991255775,0.00031806499999811156,0.000686176004819572,0.000549133673194434,0.02466289699805202,0.0246414749432547
0.00022038500173948705,0.0002409227221107034,0.0006752289991709404,0.0004839550587092344,0.02431760400213534,0.024648470510764537
0.00029088199516991153,0.00025327955968092506,0.00047704100143164396,0.0004948973502919812,0.02460164399963105,0.02460792630920214
