min(strided_conv2d),max(strided_conv2d),avg(strided_conv2d),std(strided_conv2d)
0.0004024810000373691,0.004520511999999144,0.0006483770312257775,0.0006989923108969001
0.0003505770000629127,0.004181847000381822,0.000593111687550163,0.000646560712859833
0.0003515680000418797,0.004599831000177801,0.0006117588438030452,0.0007202355825724155
