min(strided_conv2d),max(strided_conv2d),avg(strided_conv2d),std(strided_conv2d)
0.00036071900012757396,0.004523468999650504,0.0006155141562231847,0.0007039293609134002
0.00044638400004259893,0.004405661999953736,0.000623183156207574,0.0006800417020814183
0.0003963270000895136,0.004372491000140144,0.000609841375037945,0.0006776507633548955
