min(big_conv2d),max(big_conv2d),avg(big_conv2d),std(big_conv2d)
0.0006910540000717447,0.005018659000143089,0.0009762071875769607,0.0007306453339698602
0.0006840920000286133,0.004750528999920789,0.0009493568750400527,0.0006851659002607747
0.0007574639998892962,0.00473221599986573,0.0009399648437096175,0.0006824746039698385
