min(big_conv2d),max(big_conv2d),avg(big_conv2d),std(big_conv2d)
0.0006567939999513328,0.004668815000059112,0.0009345032187439983,0.0006764296700482853
0.0007731379996585019,0.004720742999779759,0.0009769282187477302,0.000675056639670969
0.0006514879996757372,0.004704064000179642,0.0009089882812673977,0.000682709895800933
