min(simple_conv2d),max(simple_conv2d),avg(simple_conv2d),std(simple_conv2d)
0.0009382829998685338,0.004302437000205828,0.0015934905312207093,0.0007408654783421539
0.0008804400004009949,0.004704626000147982,0.001548542999955771,0.0008482086352132767
0.0008796289998826978,0.006002463000186253,0.0015917229062836213,0.0010250230888624175
