min(few_conv2d),max(few_conv2d),avg(few_conv2d),std(few_conv2d)
0.0005416989997684141,0.0049477089996798895,0.000743843406240785,0.0007561285890398425
0.0005619739999929152,0.004498238999985915,0.0007369100624998737,0.0006766019244403384
0.0004818229999727919,0.004589585999838164,0.0007080003749848629,0.000698185971616771
