min(few_conv2d),max(few_conv2d),avg(few_conv2d),std(few_conv2d)
0.0004956570001013461,0.004743962000247848,0.0007354861250377098,0.000722514310972409
0.0005062420000285783,0.004619146000095498,0.0006842220937244292,0.0007077567809341607
0.000491349000185437,0.004460970999843994,0.0007310779062237316,0.0006717050084664287
