first,avgTail
0.002154830999643309,0.002454078650793062
0.0021867919999749574,0.002791032396825834
0.0020526429998426465,0.0016855489365052707
0.001975301000129548,0.0025439166031627257
0.0021253459999570623,0.0027318265873050437
0.002139424000233703,0.0025692835555500572
0.0024456760002067313,0.002588725095241292
0.001973330000510032,0.002071297603169879
0.0019527670001480146,0.0023150045555580404
0.0018897589998232434,0.002167802698403691
0.0020223930005158763,0.001696060111109026
0.0018705880002016784,0.002004547301588727
0.001955921999979182,0.0019078187936443895
0.0020772899997609784,0.0019241329206297884
0.0020082909995835507,0.0019047786666609075
0.0019801570006166003,0.00188569379364679
0.002923127000030945,0.0017219193174415046
0.0031731039998703636,0.0021593490158603157
0.0025014740003825864,0.00264163950793325
0.002128334999724757,0.00240595425398963
0.0020866649992967723,0.0023911210317324036
0.002061376999336062,0.0027606204761728543
0.0023108650002541253,0.0024946733333525203
0.0020148589992459165,0.0025536718254039036
0.0020282109999243403,0.002531717539669545
0.0020124860002397327,0.0018523480952324692
0.001982936999411322,0.0018966807301839007
0.0019927989997086115,0.0026634158571502507
0.0021061099996586563,0.0024359783174510256
0.0020921579998685047,0.0022330707778030682
0.0021353310003178194,0.002719986619027507
0.0026993100000254344,0.0020864070952412144
