first,avgTail
0.0088436000000911,0.009692661730154907
0.00881679600024654,0.00972756380951978
0.0091292560000511,0.01001366919046545
0.008880337999471521,0.009644897253969652
0.009049176000189618,0.00992057360318064
0.009141139999883308,0.009901799857144643
0.009210697999151307,0.009615390158730391
0.00885101800031407,0.00959036415872741
0.008827732000099786,0.009583607761914975
0.00833141200018872,0.009571125777776095
0.009076203999939025,0.009656776174591552
0.008629262999420462,0.00964509371429553
0.009284357000069576,0.009693042777779203
0.00926970100044855,0.009920205571428855
0.008632192999357358,0.009663604301576492
0.00888104600016959,0.009597833476200033
0.00870637799926044,0.009703834984123652
0.00865667600010056,0.009640340238114558
0.008796018999419175,0.009916908698407554
0.008692415000041365,0.009606112222230415
0.008935779000239563,0.00965388422221059
0.008617000999947777,0.009614787190464937
0.008748116000788286,0.009875258047609277
0.009258960000806837,0.009981179015893658
0.00903331700101262,0.010019886174603247
0.008757043000514386,0.009608448111138718
0.008810888000880368,0.009591838968267511
0.008293119999507326,0.009579956809541308
0.0087504560015077,0.009639577444446216
0.008830282000417355,0.009638089380955318
0.00840867799888656,0.009576155539680114
0.00872157000048901,0.009650529984124688
