min(relu_act),max(relu_act),avg(relu_act),std(relu_act)
0.00010993999967467971,0.005126727000060782,0.0003032454061582257,0.0008675059060337632
0.000105772000097204,0.004192268999759108,0.000321103343736695,0.00069717385323052
0.00011084400011895923,0.004374736000045232,0.000274767843762902,0.000737662481238013
