relu_act
0.0049450400001660455
0.000253602000157116
0.00020726699995066156
0.00020230599966453156
0.0001971149999917543
0.000151370999901701
0.00013395700034379843
0.00010858799987545353
0.00010779600006571854
0.00012730100024782587
0.0001488739999331301
0.00014621899981648312
0.0001461769998059026
0.00014604499983761343
0.00014819999978499254
0.00016249899999820627
0.00014729599979546038
0.00014640900008089375
0.00015138400021896814
0.00014658899999631103
0.00014613999974244507
0.00017872799980978016
0.00016383299998778966
0.0001346099998045247
0.00013797199972032104
0.00014489299974229652
0.0001224389998242259
0.0001083199999811768
0.00010752500020316802
0.00010722199976953561
0.0001070079997589346
0.00010738599985415931
0.00412208300031125
0.00027667900030792225
0.00022421099993152893
0.00020306900023570051
0.00018947699982163613
0.0001650290000725363
0.0001547840001876466
0.00016928299965002225
0.0002024700002039026
0.0001718409998829884
0.00016301400000884314
0.00014700900010211626
0.00011634900010903948
0.00011479000022518449
0.0001142950000030396
0.00012153400030001649
0.00011977799977103132
0.00017094199984057923
0.00012109499994039652
0.00012000600008832407
0.00012005200005660299
0.00013413499982561916
0.00015348700026152073
0.00011901299967576051
0.00012021200018352829
0.00013308600000527804
0.00016385999970225384
0.0001490419999754522
0.00011877799988724291
0.000118955999823811
0.00013378799985730438
0.00014482599999610102
0.004194425999685336
0.0002767949999906705
0.00027199599981031497
0.00023678400020799018
0.00022916100033398834
0.0002204510001320159
0.0001657930001783825
0.00016793599979791907
0.00016660799974488327
0.00016125599995575612
0.0001468790001126763
0.00011728300023605698
0.00011458100016170647
0.0001979579997168912
0.00018140500014851568
0.0001350910001747252
0.0001737749998937943
0.00020069799984412384
0.0001499570003034023
0.00014411099982680753
0.0001424629999746685
0.0001430620000064664
0.00013510499957192224
0.00011071400012951926
0.0001109700001507008
0.0001111980000132462
0.00011061499981224188
0.00010989200018229894
0.00011075400016125059
0.00011021699992852518
0.00011021999989679898
0.00010981700006595929
