min(relu_act),max(relu_act),avg(relu_act),std(relu_act)
0.0001070079997589346,0.0049450400001660455,0.0002965659686822164,0.0008355333359965284
0.0001142950000030396,0.00412208300031125,0.0002749054062576306,0.0006919496532249636
0.00010981700006595929,0.004194425999685336,0.0002833740937546736,0.0007040559330058609
