time,time,time,time,time,time
0.0036814919985772576,0.003419798998947954,0.0035680170003615785,0.010159789999306668,0.0038591620013903594,0.006482201999460813
0.0015013909996923758,0.0017279389994655503,0.0017355430009047268,0.0016767079996498069,0.0015240920001815539,0.0018146050006180303
0.0014422570002352586,0.0014786040010221768,0.001686253999650944,0.0015540029999101534,0.001526490999822272,0.001901747998999781
0.0014902170005370863,0.0014595510001527146,0.0016477919998578727,0.0015706169997429242,0.0015063180017023114,0.001948952000020654
0.00148029899901303,0.00146430099994177,0.001658762001170544,0.0015760079986648634,0.001528755999970599,0.0019832990001305006
0.00145837499985646,0.0014708600010635564,0.0016400459990109084,0.0015928930006339215,0.0015292790012608748,0.0019824749997496838
0.0014965179998398526,0.001467275000322843,0.0016852859989739954,0.001557282999783638,0.001509636000264436,0.001989722000871552
0.001515755999207613,0.0014546250004059402,0.0016599019982095342,0.0015348269989772234,0.001572135999595048,0.0020263539990992285
0.0014590340015274705,0.0014444869993894827,0.0016143129996635253,0.001550471999507863,0.0015154459997575032,0.0023549229990749154
0.0014621600003010826,0.0014497640004265122,0.0016705240013834555,0.001538043001346523,0.0015195360010693548,0.0023095350006769877
0.0014546649999829242,0.0014433199994527968,0.0016043409996200353,0.0015305119995900895,0.001475626999308588,0.002091726000799099
0.0014543580000463407,0.0014588160011044238,0.001646786000492284,0.0015005289988039294,0.0014698329996463144,0.002365948999795364
0.0014986959995439975,0.0015312119994632667,0.0015785969990247395,0.0014962690001993906,0.001476180999816279,0.0023615099999005906
0.001421498998752213,0.0014895109998178668,0.0016387460000260035,0.0014548920007655397,0.001473828000598587,0.0020509609985310817
0.0014830889995209873,0.0014583470001525711,0.0016111889999592677,0.0014960469998186454,0.0014717459998792037,0.0019461230003798846
0.0014318129997263895,0.001478563001001021,0.0015986950002115918,0.001513465000243741,0.0015033380004751962,0.0019188729984307429
0.0014317179993668105,0.0017118329997174442,0.0015843490000406746,0.0015038060009828769,0.0014752610004507005,0.0021128470016265055
0.0014671819990326185,0.001990836000913987,0.0015828579998924397,0.001508513998487615,0.0015362879985332256,0.0023397830009344034
0.0014507380001305137,0.0022627060006925603,0.0015863989992794814,0.0016112829998746747,0.0015126799989957362,0.0019379620007384801
0.0014552729990100488,0.002038636999714072,0.0016265160011244006,0.001516824000646011,0.001481608000176493,0.0019265390001237392
0.0014487159987766063,0.002526221000152873,0.001622443998712697,0.0014980409996496746,0.0015672619992983527,0.0022488819995487574
0.0014579580001736758,0.0018844250007532537,0.0019271219989605015,0.002121347999491263,0.001467273999878671,0.002332091000425862
0.0014603449999412987,0.0018105769995599985,0.002101047999531147,0.002404869001111365,0.0014630370005761506,0.002023338000071817
0.0014459169997280696,0.001911200999529683,0.0024637229998916155,0.0020722070003103,0.0014989549999882001,0.0019584290002967464
0.0014429420007218141,0.0018066360007651383,0.0020636999997805106,0.0018634460011526244,0.0014750280006410321,0.0021821160007675644
0.0015394499987451127,0.0019800700010819128,0.0022326420003082603,0.0018662780003069201,0.0014887500001350418,0.0023192759999801638
0.0014448660003836267,0.0024158849992090836,0.002018208000663435,0.001881499998489744,0.0014817280007264344,0.002155751000827877
0.0014492900008917786,0.0018860079999285517,0.002080885000395938,0.0020746730006067082,0.001526431000456796,0.002177513000788167
0.0015082989993970841,0.0018144280002161395,0.0021077919991512317,0.0018788360011967598,0.0015077250009198906,0.0020397600001160754
0.0014738289992237696,0.0019809719997283537,0.0020105189996684203,0.001987047000511666,0.0015002469990577083,0.002634492999277427
0.0014638539996667532,0.0023035189988149796,0.0025206519985658815,0.0019120540000585606,0.0015107389990589581,0.0025875970004562987
0.0014478290013357764,0.002089052999508567,0.00274945399905846,0.0023119739998946898,0.0015571299991279375,0.0028670310002780752
0.001453335999030969,0.0018485239997971803,0.0024002320005820366,0.0019104279999737628,0.0014968640007282374,0.002710250000745873
0.001445902000341448,0.002578458999778377,0.001960677000170108,0.001844742999310256,0.0014925650011718972,0.0028325170005700784
0.0014343539987748954,0.0029052330010017613,0.001996351000343566,0.0018912750001618406,0.0014921969996066764,0.0026326160004828125
0.0014487860007648123,0.0032015239994507283,0.0021268010004860116,0.001877052000054391,0.0015229319997160928,0.002424165000775247
0.0015081430010468466,0.0018674659986572806,0.002347441999518196,0.001834804999816697,0.0015640229994460242,0.0027506030000949977
0.0014743169995199423,0.0018331489991396666,0.0025191739987349138,0.0019816249987343326,0.0015744610009278404,0.0024327880000782898
0.0016279049996228423,0.0028460190005716868,0.0026810180006577866,0.001907555000798311,0.0015295960001822095,0.002472678999765776
0.00152557399997022,0.002865227001166204,0.002212477000284707,0.002209841999501805,0.0015635669988114387,0.002550358000007691
