time,time,time,time,time,time
5.1236000217613764e-05,5.029099975217832e-05,4.912999975204002e-05,4.92429999212618e-05,4.956599968863884e-05,4.943099975207588e-05
5.0646000090637244e-05,4.994300070393365e-05,4.9496000428916886e-05,4.9514000238559674e-05,4.936400000588037e-05,5.006300034438027e-05
5.143199996382464e-05,4.9774999752116855e-05,4.952000017510727e-05,4.88559999212157e-05,4.954999985784525e-05,4.967899985786062e-05
5.093199979455676e-05,4.926699966745218e-05,4.950700076733483e-05,4.927500049234368e-05,4.920799983665347e-05,4.9514000238559674e-05
5.07949998791446e-05,4.9603999286773615e-05,4.930100021738326e-05,4.9064000450016465e-05,4.918899958283873e-05,4.9354999646311626e-05
5.037200025981292e-05,4.948700006934814e-05,4.882300072495127e-05,4.949100002704654e-05,4.910600000584964e-05,4.9202999434783123e-05
5.074199998489348e-05,4.905100013274932e-05,4.867000006925082e-05,4.922199968859786e-05,4.918899958283873e-05,4.957599958288483e-05
5.127099939272739e-05,4.9620000027061906e-05,4.8578999667370226e-05,4.893000004813075e-05,4.933400032314239e-05,4.904100023850333e-05
5.01730000905809e-05,4.974400053470163e-05,4.9014999603969045e-05,4.865299979428528e-05,4.9123999815492425e-05,4.9495999519422185e-05
5.04079998790985e-05,4.9513000703882426e-05,4.923999949824065e-05,4.95449994559749e-05,4.9435000619268976e-05,6.53650004096562e-05
4.99399993714178e-05,4.935000015393598e-05,4.925500070385169e-05,4.92470007884549e-05,6.430200028262334e-05,5.048599996371195e-05
4.9962000048253685e-05,4.94759997309302e-05,4.9125999794341624e-05,4.9805999879026785e-05,5.050300023867749e-05,4.9794000005931593e-05
5.037000028096372e-05,4.89269996251096e-05,4.93139996251557e-05,4.9434000175097026e-05,5.04769996041432e-05,4.9684000259730965e-05
5.013899954064982e-05,4.97050004923949e-05,4.930400064040441e-05,4.96259999636095e-05,6.154299990157597e-05,4.924200038658455e-05
4.989100034435978e-05,4.955199983669445e-05,4.930300019623246e-05,4.942299983667908e-05,6.593800026166718e-05,4.929999977321131e-05
4.981900019629393e-05,4.900899966742145e-05,4.941099996358389e-05,4.9342999773216434e-05,5.07949998791446e-05,4.928799990011612e-05
5.006700030207867e-05,4.8894000428845175e-05,4.915099998470396e-05,4.909000017505605e-05,4.9063000005844515e-05,4.9387999752070755e-05
4.9856000259751454e-05,4.903899935015943e-05,4.91620003231219e-05,4.9790999582910445e-05,4.9059999582823366e-05,4.927600002702093e-05
4.9432999730925076e-05,4.876200000580866e-05,4.905199966742657e-05,4.908800019620685e-05,4.9423000746173784e-05,4.959399939252762e-05
4.9090999709733296e-05,4.905300011159852e-05,4.9281999963568524e-05,4.919100047118263e-05,4.905399964627577e-05,4.9423000746173784e-05
4.928299949824577e-05,4.912699932901887e-05,5.486899954121327e-05,4.8955000238493085e-05,4.9279999984719325e-05,4.891099979431601e-05
4.956799966748804e-05,4.911499945592368e-05,5.032199987908825e-05,4.925099983665859e-05,4.90889997308841e-05,4.9311000111629255e-05
4.9314000534650404e-05,4.907299990009051e-05,4.9188000048161484e-05,9.235800007445505e-05,4.8614000661473256e-05,4.9174000196217094e-05
4.966500000591623e-05,4.881000040768413e-05,4.929100032313727e-05,5.0661999921430834e-05,4.87020006403327e-05,4.905700006929692e-05
4.932299998472445e-05,4.890600030194037e-05,4.8672999582777265e-05,5.0833000386774074e-05,4.7974999688449316e-05,4.924400036543375e-05
4.9339999350195285e-05,4.9464999392512254e-05,4.9313000090478454e-05,5.07159993503592e-05,4.9293999836663716e-05,4.898099996353267e-05
4.906899994239211e-05,4.9296000725007616e-05,4.925399935018504e-05,5.0269999519514386e-05,4.896599966741633e-05,4.896700011158828e-05
4.953699954057811e-05,4.922900006931741e-05,4.918400009046309e-05,9.085100009542657e-05,4.913000066153472e-05,4.91620003231219e-05
4.9559999752091244e-05,4.8892000449995976e-05,4.925199937133584e-05,6.570000005012844e-05,4.942299983667908e-05,4.964599975210149e-05
4.946099943481386e-05,4.912300028081518e-05,4.920900028082542e-05,4.936200002703117e-05,4.875800004811026e-05,4.911500036541838e-05
4.918099966744194e-05,4.9418000344303437e-05,4.9159999434778e-05,4.908600021735765e-05,4.920700030197622e-05,5.02500006405171e-05
4.916699981549755e-05,4.97049995829002e-05,4.898899987892946e-05,4.948900004819734e-05,4.932999945594929e-05,4.933099990012124e-05
4.9370999477105215e-05,4.930400064040441e-05,4.911699943477288e-05,4.917499973089434e-05,4.9282000873063225e-05,4.970999998477055e-05
4.929199985781452e-05,4.944000011164462e-05,4.9078999836638104e-05,4.9450999540567864e-05,4.9668999963614624e-05,4.9431999286753125e-05
4.94800005981233e-05,4.914800047117751e-05,4.918300055578584e-05,4.958200042892713e-05,4.951499977323692e-05,4.8953000259643886e-05
5.0100999942515045e-05,4.959199941367842e-05,4.95550002597156e-05,4.99440002386109e-05,4.95550002597156e-05,4.97779992656433e-05
4.964399977325229e-05,4.911599990009563e-05,4.9250000301981345e-05,4.9451000450062566e-05,4.953200004820246e-05,4.972100032318849e-05
5.036000038671773e-05,4.9251000746153295e-05,4.949999947712058e-05,4.9168999794346746e-05,4.9543000386620406e-05,4.942599935020553e-05
4.9543000386620406e-05,5.527399935090216e-05,4.90850006826804e-05,4.948600053467089e-05,4.979999994247919e-05,5.033999968873104e-05
4.958299996360438e-05,7.81539993113256e-05,4.942600025970023e-05,4.913500015391037e-05,4.967899985786062e-05,5.0092000492441e-05
4.9248999857809395e-05,4.9621000471233856e-05,4.962699949828675e-05,4.96360007673502e-05,4.931699913868215e-05,4.9821999709820375e-05
4.9387999752070755e-05,4.997199994249968e-05,4.9773999307944905e-05,4.937700032314751e-05,4.957200053468114e-05,4.967899985786062e-05
4.915899990010075e-05,4.981700021744473e-05,4.9620000027061906e-05,4.874099977314472e-05,5.0102000386686996e-05,4.935400011163438e-05
7.798299975547707e-05,4.939399968861835e-05,4.9620999561739154e-05,4.925199937133584e-05,4.930300019623246e-05,4.874400019616587e-05
6.271999973250786e-05,4.930599970975891e-05,4.9158000365423504e-05,4.933499985781964e-05,4.9248000323132146e-05,4.905800051346887e-05
4.929200076730922e-05,4.963100036547985e-05,4.917199930787319e-05,4.870099928666605e-05,4.9233999561693054e-05,4.846599949814845e-05
4.954999985784525e-05,4.9188000048161484e-05,4.928899943479337e-05,4.843499937123852e-05,4.927200006932253e-05,4.877199990005465e-05
4.9405000027036294e-05,4.9125000259664375e-05,4.908800019620685e-05,4.889599949819967e-05,4.9073999434767757e-05,4.896300015388988e-05
4.931700004817685e-05,4.96239999847603e-05,4.920599985780427e-05,4.9076999857788906e-05,4.894999983662274e-05,4.911900032311678e-05
4.93159996040049e-05,4.891799926554086e-05,4.920799983665347e-05,5.0179000027128495e-05,4.9188000048161484e-05,4.878900017502019e-05
4.9726999350241385e-05,4.938300025969511e-05,4.937999983667396e-05,4.9368999498256017e-05,4.885900034423685e-05,4.911900032311678e-05
4.9500000386615284e-05,5.004700051358668e-05,4.9548000788490754e-05,4.979899949830724e-05,4.964900017512264e-05,4.989399985788623e-05
4.9727999794413336e-05,4.9312000555801205e-05,4.920700030197622e-05,4.865499977313448e-05,4.9713999942468945e-05,4.929699935019016e-05
4.8971000069286674e-05,4.9451000450062566e-05,4.9077999392466154e-05,4.89249996462604e-05,4.897700000583427e-05,4.933200034429319e-05
4.880300002696458e-05,4.966000051354058e-05,4.8969999625114724e-05,4.8969000090437476e-05,4.902799992123619e-05,4.937900030199671e-05
4.94779997097794e-05,4.929699935019016e-05,4.9476999265607446e-05,4.9199999921256676e-05,4.899100076727336e-05,4.9066000428865664e-05
4.941600036545424e-05,4.975400042894762e-05,4.917399928672239e-05,4.919399998470908e-05,4.919100047118263e-05,4.875900049228221e-05
4.942499981552828e-05,4.930099930788856e-05,4.925899975205539e-05,4.9478999244456645e-05,4.919699949823553e-05,4.914900000585476e-05
4.922799962514546e-05,4.91620003231219e-05,4.8735999371274374e-05,4.8904999857768416e-05,4.920699939248152e-05,4.9283000407740474e-05
4.930500017508166e-05,4.936900040775072e-05,4.891400021733716e-05,4.914600049232831e-05,4.924999939248664e-05,4.899800023849821e-05
4.9325999498250894e-05,4.992600042896811e-05,4.935400011163438e-05,4.880799951934023e-05,4.9656000555842184e-05,4.910700045002159e-05
4.894700032309629e-05,4.972299939254299e-05,4.965399966749828e-05,8.219699975597905e-05,4.937900030199671e-05,4.931700004817685e-05
4.9120999392471276e-05,4.919299954053713e-05,4.9825000132841524e-05,4.880999949818943e-05,5.0005999582936056e-05,4.9494999984744936e-05
4.902799992123619e-05,4.9761000809667166e-05,4.953899951942731e-05,4.95530002808664e-05,4.9248999857809395e-05,4.969499968865421e-05
4.88579999000649e-05,4.9096000111603644e-05,4.97819992233417e-05,4.902299951936584e-05,4.959600028087152e-05,4.996799998480128e-05
4.871300006925594e-05,4.9293999836663716e-05,4.933800028084079e-05,4.897899998468347e-05,4.872399949817918e-05,4.99420002597617e-05
4.8584000069240574e-05,4.983300004823832e-05,4.9635999857855495e-05,4.880799951934023e-05,4.8982999942381866e-05,4.9852999836730305e-05
4.868199994234601e-05,4.933499985781964e-05,4.9632999434834346e-05,4.8955000238493085e-05,4.862199966737535e-05,4.9002000196196605e-05
4.868399992119521e-05,4.952799918100936e-05,4.9264000153925736e-05,4.891800017503556e-05,4.901300053461455e-05,4.997399992134888e-05
5.042600059823599e-05,5.1435999921523035e-05,5.168499956198502e-05,5.215900000621332e-05,5.136500021762913e-05,5.2317999688966665e-05
4.972500028088689e-05,4.94699997943826e-05,4.982599966751877e-05,4.878900017502019e-05,4.9609000598138664e-05,5.033899924455909e-05
4.9127000238513574e-05,4.937799985782476e-05,4.9715999921318144e-05,4.903599983663298e-05,4.949799949827138e-05,4.933699983666884e-05
4.9107999984698836e-05,4.911199994239723e-05,4.985599935025675e-05,4.90019992867019e-05,4.903799981548218e-05,4.926899964630138e-05
4.9296000725007616e-05,4.9279999984719325e-05,4.966500000591623e-05,4.888599960395368e-05,4.958299996360438e-05,4.9012999625119846e-05
4.927600002702093e-05,4.927600002702093e-05,4.933499985781964e-05,4.876000002695946e-05,4.935400011163438e-05,4.92409999424126e-05
4.9496000428916886e-05,4.965700009051943e-05,4.984200040780706e-05,4.930300019623246e-05,4.919599996355828e-05,4.933600030199159e-05
4.959900070389267e-05,4.954100040777121e-05,4.9901000238605775e-05,4.953900042892201e-05,4.976800028089201e-05,4.9479999688628595e-05
4.9342999773216434e-05,4.898099996353267e-05,4.952400013280567e-05,5.014099951949902e-05,4.993699985789135e-05,4.8891000005824026e-05
4.9526000111654866e-05,4.872899990004953e-05,4.9542999477125704e-05,5.026899998483714e-05,4.949200047121849e-05,4.928499947709497e-05
4.960099977324717e-05,4.9047000175050925e-05,4.959499983669957e-05,4.959700072504347e-05,4.900899966742145e-05,4.8826999773154967e-05
4.93969992021448e-05,4.9167999350174796e-05,4.969300061929971e-05,5.022200002713362e-05,4.843400074605597e-05,4.894799985777354e-05
4.983399958291557e-05,4.953600000590086e-05,4.956999964633724e-05,4.9856000259751454e-05,4.828100009035552e-05,4.9297000259684864e-05
4.940599956171354e-05,4.935099968861323e-05,4.9663999561744276e-05,4.964100025972584e-05,4.861100023845211e-05,4.9561000196263194e-05
4.97820001328364e-05,4.981900019629393e-05,4.921099935017992e-05,5.010700078855734e-05,4.905399964627577e-05,4.919299954053713e-05
4.9543999921297655e-05,4.892600009043235e-05,4.914399960398441e-05,5.011300072510494e-05,4.873099987889873e-05,4.95510003020172e-05
4.96279999424587e-05,4.9549000323168e-05,4.9543999921297655e-05,4.997300038667163e-05,4.897300004813587e-05,4.9622000005911104e-05
4.934899970976403e-05,4.9311000111629255e-05,4.926899964630138e-05,4.953600000590086e-05,4.9174000196217094e-05,4.933699983666884e-05
6.455700076912763e-05,4.899099985777866e-05,4.923000051348936e-05,4.93160005134996e-05,4.868399992119521e-05,4.927000009047333e-05
6.142500023997854e-05,4.8674999561626464e-05,4.94780006192741e-05,4.889599949819967e-05,4.880199958279263e-05,4.9050000598072074e-05
5.059099930804223e-05,5.0505999752203934e-05,5.070199949841481e-05,5.0953000027220696e-05,4.9684000259730965e-05,5.527099983737571e-05
4.914999954053201e-05,4.908600021735765e-05,4.967299992131302e-05,4.9076999857788906e-05,4.8833000619197264e-05,4.8892999984673224e-05
4.900699968857225e-05,4.971400085196365e-05,4.9606000175117515e-05,4.927100053464528e-05,4.891600019618636e-05,4.9127000238513574e-05
4.890600030194037e-05,4.9217000196222216e-05,4.9618999582889955e-05,4.882200028077932e-05,4.896100017504068e-05,4.858900047111092e-05
4.9170000238518696e-05,4.936300047120312e-05,4.947300021740375e-05,4.899600025964901e-05,4.858900047111092e-05,4.8879000132728834e-05
4.916099987894995e-05,4.9311000111629255e-05,4.973399973096093e-05,4.91620003231219e-05,6.736300019838382e-05,4.900899966742145e-05
4.934700064040953e-05,4.989000080968253e-05,4.950399943481898e-05,4.937999983667396e-05,6.18860003669397e-05,4.9080000280810054e-05
4.93139996251557e-05,4.972199985786574e-05,4.8998999773175456e-05,4.891699973086361e-05,4.897799954051152e-05,4.915899990010075e-05
4.940799954056274e-05,5.0149000344390515e-05,4.935099968861323e-05,4.901099964627065e-05,4.907600032311166e-05,4.8830999730853364e-05
4.995199924451299e-05,4.9686000238580164e-05,4.985200030205306e-05,4.910499956167769e-05,4.9097000555775594e-05,4.949100002704654e-05
4.914500004815636e-05,4.920799983665347e-05,4.925099983665859e-05,9.053600024344632e-05,4.8801000048115384e-05,4.944200009049382e-05
4.8953000259643886e-05,4.899699979432626e-05,6.773599943699082e-05,4.958499994245358e-05,4.895999973086873e-05,4.9120999392471276e-05
4.902099954051664e-05,4.908800019620685e-05,6.271200072660577e-05,4.9760000365495216e-05,4.870900011155754e-05,4.916099987894995e-05
4.929100032313727e-05,4.909800009045284e-05,4.9515000682731625e-05,4.9156999921251554e-05,4.857699968852103e-05,4.873099987889873e-05
4.966500000591623e-05,4.859399996348657e-05,4.930000068270601e-05,4.9094999667431694e-05,4.915400040772511e-05,4.907999937131535e-05
4.956399970978964e-05,4.899099985777866e-05,4.935200013278518e-05,4.9482000576972496e-05,4.825899941351963e-05,4.8957000217342284e-05
4.9608000153966714e-05,4.928099951939657e-05,5.007999970985111e-05,4.9141000090457965e-05,4.8844999582797755e-05,4.99379993925686e-05
4.914300006930716e-05,4.91619994136272e-05,4.9883999963640235e-05,4.8972000513458624e-05,4.859300042880932e-05,4.9044999286707025e-05
4.921500021737302e-05,4.930199975206051e-05,4.98569997944287e-05,4.9620999561739154e-05,4.89289996039588e-05,4.939999962516595e-05
4.9139000111608766e-05,4.961699960404076e-05,4.997999985789647e-05,4.9320000471198e-05,4.879100015386939e-05,4.906699996354291e-05
4.9391000175091904e-05,4.978900051355595e-05,5.0352000471320935e-05,4.913800057693152e-05,4.86979997731396e-05,4.9121999836643226e-05
4.916699981549755e-05,4.940899998473469e-05,5.0628999815671705e-05,4.86170001749997e-05,4.877999981545145e-05,4.8984999921231065e-05
5.036099992139498e-05,5.039200004830491e-05,5.156599945621565e-05,5.15629999426892e-05,4.9935000788536854e-05,5.0381000619381666e-05
4.9549000323168e-05,4.955199983669445e-05,5.0845000259869266e-05,4.912799977319082e-05,4.8741000682639424e-05,4.9540999498276506e-05
4.927600002702093e-05,4.89329995616572e-05,5.063600019639125e-05,4.907300080958521e-05,4.850799996347632e-05,4.922099924442591e-05
4.902700038655894e-05,4.884200006927131e-05,5.032399985793745e-05,4.917699970974354e-05,4.90829997943365e-05,4.9418000344303437e-05
4.9078999836638104e-05,4.9384999329049606e-05,4.978900051355595e-05,4.926099973090459e-05,4.859399996348657e-05,4.9778000175138004e-05
4.8875999709707685e-05,4.926699966745218e-05,5.064699962531449e-05,4.890299987891922e-05,4.841600002691848e-05,4.9637999836704694e-05
4.861100023845211e-05,6.21210001554573e-05,5.01710001117317e-05,4.9034000767278485e-05,4.798999998456566e-05,4.964099935023114e-05
4.922300013276981e-05,5.190600040805293e-05,5.006700030207867e-05,4.9276999561698176e-05,4.839099983655615e-05,4.934800017508678e-05
4.920599985780427e-05,4.998700023861602e-05,4.9745000069378875e-05,4.9283000407740474e-05,4.770600025949534e-05,4.942499981552828e-05
4.89330004711519e-05,5.015700025978731e-05,4.9590000344323926e-05,4.876299954048591e-05,4.831000023841625e-05,4.8847000471141655e-05
4.9061999561672565e-05,5.043599958298728e-05,4.956899920216529e-05,4.9107999984698836e-05,4.8582999625068624e-05,4.930800059810281e-05
5.378699916036567e-05,5.003200021747034e-05,4.959699981554877e-05,4.890299987891922e-05,4.86250000903965e-05,4.8429000344185624e-05
4.8936999519355595e-05,5.000199962523766e-05,4.8951999815471936e-05,4.8490000153833535e-05,4.861999968852615e-05,4.93160005134996e-05
4.9465999836684205e-05,5.060600051365327e-05,4.940899998473469e-05,4.8847000471141655e-05,4.8658999730832875e-05,4.890600030194037e-05
4.967499990016222e-05,5.059100021753693e-05,4.9314000534650404e-05,4.9109000428870786e-05,4.8504000005777925e-05,4.9016000048140995e-05
4.990700017515337e-05,4.972099941369379e-05,4.936599998472957e-05,4.861999968852615e-05,4.834199990000343e-05,4.937000085192267e-05
4.9788000069384e-05,4.943100066157058e-05,4.9651999688649084e-05,4.8595999942335766e-05,4.891699973086361e-05,4.902199998468859e-05
4.990699926565867e-05,4.935500055580633e-05,4.902399996353779e-05,4.869699932896765e-05,4.863900085183559e-05,4.9156999921251554e-05
5.010600034438539e-05,4.954999985784525e-05,4.941600036545424e-05,4.9030999434762634e-05,4.88539999423665e-05,4.9732000661606435e-05
5.022999994253041e-05,4.9543999921297655e-05,4.909699964628089e-05,4.899299983662786e-05,4.845400053454796e-05,4.9554999350220896e-05
5.0244000703969505e-05,4.999999964638846e-05,4.915099998470396e-05,4.904400066152448e-05,4.832900049223099e-05,4.958699992130278e-05
5.007399977330351e-05,4.992699996364536e-05,4.8814000365382526e-05,4.9446999582869466e-05,4.846400042879395e-05,4.910099960397929e-05
5.074999990029028e-05,4.952700055582682e-05,4.995200015400769e-05,4.911499945592368e-05,4.851499943470117e-05,4.910600000584964e-05
4.972700025973609e-05,4.9453000428911764e-05,4.942899977322668e-05,4.900700059806695e-05,4.812299994227942e-05,4.9090999709733296e-05
4.951800019625807e-05,4.933299987897044e-05,4.899400028079981e-05,4.90869997520349e-05,4.812199949810747e-05,4.897500002698507e-05
5.096099994261749e-05,5.050899926573038e-05,5.045099987910362e-05,5.115299973112997e-05,4.9806999413704034e-05,5.044699992140522e-05
4.9682999815559015e-05,4.972500028088689e-05,4.928999987896532e-05,4.902100045001134e-05,4.871100009040674e-05,4.9174000196217094e-05
4.932799947710009e-05,4.973700015398208e-05,4.937900030199671e-05,4.905700006929692e-05,4.854100006923545e-05,4.877999981545145e-05
4.925900066155009e-05,4.934000025968999e-05,4.919099956168793e-05,4.891400021733716e-05,4.863300000579329e-05,4.860300032305531e-05
4.9167999350174796e-05,4.9154999942402355e-05,4.910600000584964e-05,4.870799966738559e-05,4.8566999794275034e-05,4.888400053459918e-05
4.9543999921297655e-05,4.917499973089434e-05,4.8741000682639424e-05,4.9078000301960856e-05,4.8396999773103744e-05,4.901300053461455e-05
4.897700000583427e-05,4.929900023853406e-05,4.9276999561698176e-05,4.866899962507887e-05,4.819700006919447e-05,4.843699935008772e-05
4.8799999603943434e-05,4.9637000302027445e-05,4.972300030203769e-05,4.91600003442727e-05,4.826799977308838e-05,4.8739000703790225e-05
4.897300004813587e-05,4.9293999836663716e-05,4.9262999709753785e-05,4.874800015386427e-05,4.821699985768646e-05,4.904199977318058e-05
4.915099998470396e-05,5.00129999636556e-05,4.9896999371412676e-05,4.885499947704375e-05,4.850100049225148e-05,4.883600013272371e-05
4.8953999794321135e-05,4.9648999265627936e-05,4.962299954058835e-05,4.8490000153833535e-05,4.820200047106482e-05,4.8877000153879635e-05
4.926100064039929e-05,4.9420999857829884e-05,4.9314000534650404e-05,4.888300009042723e-05,4.8335999963455833e-05,4.877199990005465e-05
4.9078999836638104e-05,4.93929992444464e-05,4.915000045002671e-05,4.880999949818943e-05,4.860399985773256e-05,4.896599966741633e-05
4.905700006929692e-05,4.9201000365428627e-05,4.925500070385169e-05,4.865600021730643e-05,4.843300030188402e-05,4.909899962513009e-05
4.8904999857768416e-05,4.949000049236929e-05,4.9080000280810054e-05,4.864599941356573e-05,4.860599983658176e-05,4.9264000153925736e-05
4.863499998464249e-05,4.93219995405525e-05,4.88580008095596e-05,4.8550999963481445e-05,4.844799968850566e-05,4.9283000407740474e-05
4.905400055577047e-05,4.969500059814891e-05,4.892000015388476e-05,4.8906999836617615e-05,4.8289000005752314e-05,4.897600047115702e-05
4.9263999244431034e-05,4.984099996363511e-05,4.915400040772511e-05,4.9649999709799886e-05,4.844699924433371e-05,4.899800023849821e-05
4.939999962516595e-05,4.949200047121849e-05,4.90869997520349e-05,4.917900059808744e-05,4.83089997942443e-05,4.8624999180901796e-05
4.922300013276981e-05,4.9373000365449116e-05,4.918099966744194e-05,4.8957000217342284e-05,4.8427999900013674e-05,4.919800085190218e-05
4.929099941364257e-05,4.9572999159863684e-05,4.904999968857737e-05,4.914900000585476e-05,4.8486999730812386e-05,4.924600034428295e-05
4.9295000280835666e-05,4.9158000365423504e-05,4.922799962514546e-05,4.9416999900131486e-05,4.858600004808977e-05,4.912999975204002e-05
4.8908999815466814e-05,4.9530000069353264e-05,4.881999939243542e-05,4.910600000584964e-05,4.86250000903965e-05,4.902199998468859e-05
4.9078999836638104e-05,4.966300002706703e-05,4.859300042880932e-05,4.925099983665859e-05,4.864899983658688e-05,4.882000030193012e-05
4.8924000111583155e-05,4.964799973095069e-05,4.897300004813587e-05,4.9233000027015805e-05,4.832099966733949e-05,4.8753000555734616e-05
4.903800072497688e-05,4.928799990011612e-05,4.8924000111583155e-05,4.910000006930204e-05,4.8118000449903775e-05,4.884100053459406e-05
4.878800064034294e-05,4.9092000153905246e-05,4.918099966744194e-05,4.883600013272371e-05,4.774100034410367e-05,4.844599970965646e-05
4.9125999794341624e-05,4.922100015392061e-05,4.914700002700556e-05,4.89330004711519e-05,4.8116000471054576e-05,4.930000068270601e-05
4.9758999921323266e-05,5.0007999561785255e-05,5.062299987912411e-05,5.052599954069592e-05,4.942499981552828e-05,4.981900019629393e-05
4.893599998467835e-05,4.9159999434778e-05,4.927300051349448e-05,4.907099992124131e-05,4.86959997942904e-05,4.9247999413637444e-05
4.879399966739584e-05,4.921399977320107e-05,4.924399945593905e-05,4.8848000005818903e-05,4.8224000238406006e-05,4.8658999730832875e-05
4.888499915978173e-05,5.002800025977194e-05,4.9344000217388384e-05,4.844900013267761e-05,4.845399962505326e-05,4.888600051344838e-05
