min(few_conv2d),max(few_conv2d),avg(few_conv2d),std(few_conv2d)
0.0008059730002969445,0.0038181380000423815,0.0013741966874931677,0.0006691275857776247
0.0008457290000478679,0.0027415459999247105,0.0012189997812441788,0.0004488251340376013
0.0008173070000339067,0.004341322999607655,0.0013453371562093253,0.0007774279303629002
