first,avgTail,first,avgTail,first,avgTail
0.004775192999659339,0.005081945127207426,0.005953318999672774,0.005657362591000759,0.005752240998845082,0.006389439291588542
0.004826370000955649,0.004984763587084932,0.00526883599741268,0.004966004156553286,0.005876654999156017,0.005915613585127982
0.00477796099949046,0.005184300371817402,0.005112232000101358,0.00598434353816091,0.005729721000534482,0.007123951553817305
0.004718083997431677,0.005234125749515132,0.005152984998858301,0.0059071472211382784,0.005843119000928709,0.006760929279845416
0.00483379000070272,0.00529705804892052,0.005041579999669921,0.004965430806266382,0.005694991999916965,0.0065073595675191
0.0047874090014374815,0.004709469632091766,0.005034985999373021,0.005771894677102859,0.005757679999078391,0.007257876424663363
0.00493010799982585,0.00492602488649648,0.005139855002198601,0.004966240164384083,0.005823769999551587,0.007798931927593284
0.006375606000801781,0.004657352772995728,0.005080451999674551,0.006871556933463673,0.005836457999976119,0.007700173117410858
0.004797494999365881,0.004830144974561132,0.005090179001854267,0.005362252998044473,0.005795150002086302,0.006147354127205986
0.004708382999524474,0.0050488795440307085,0.005136628999025561,0.005164711003919308,0.00574371900074766,0.0061994016947163905
0.004846012998314109,0.005422522900191215,0.005062627998995595,0.005002471281795005,0.005919372997595929,0.007308005704501769
0.0049507969997648615,0.005561905033269215,0.005149084998265607,0.005159867500984055,0.0058565729996189475,0.007904752682971186
0.0048661680011719,0.004690924919760955,0.005082744999526767,0.005416024583165166,0.005814174000988714,0.005822874900189567
0.004831884998566238,0.005752298017613097,0.00518971400015289,0.005005860739726053,0.005821571001433767,0.00733104352641516
0.005777087000751635,0.004720942935420356,0.005245779000688344,0.005002940778864649,0.005810838996694656,0.00662138033072345
0.0049628099986875895,0.005314975508805155,0.0051923899991379585,0.005001439403129662,0.005802608000522014,0.007969601352249956
0.004806714001460932,0.0055032923816054095,0.005091907998576062,0.005183103798434182,0.005765154997789068,0.007360836908024979
0.004898636994767003,0.004699951651664574,0.005122434005897958,0.005599126023483698,0.0057730230037122965,0.006019430367903485
0.004810876998817548,0.0058834581761363506,0.005120196001371369,0.005084402761248955,0.005812318995594978,0.006201302123287011
0.004736653005238622,0.004713579497066916,0.005050266001489945,0.005951727446181875,0.005820128004415892,0.005978573373777572
0.0048753779992694035,0.005097014000000288,0.005072779000329319,0.006087503215257505,0.005851572997926269,0.007762648023480077
0.004814429004909471,0.004929591800391933,0.005172798002604395,0.005165082060656995,0.005894748006539885,0.0074862358082289065
0.004808773002878297,0.005217274518582971,0.00523852399783209,0.004960572332692371,0.005812250004964881,0.006374479076330602
0.00483339299535146,0.0056252185185918305,0.007831367998733185,0.004992667048927597,0.005720123001083266,0.006907385913894371
0.004857293999521062,0.00548576005087954,0.00504978700337233,0.006219830606658437,0.005830740999954287,0.006411986403135809
0.004809738005860709,0.004778059230919849,0.005244841995590832,0.004971675234831393,0.005784567998489365,0.007746710718208204
0.0048377559942309745,0.004674096553824608,0.005182453001907561,0.0059843460215264046,0.005804086002171971,0.0066129878962724814
0.004763930999615695,0.005291130729932625,0.005069355996965896,0.005795108344416825,0.005826997999974992,0.006203845363989001
0.004861112000071444,0.005060354493149587,0.0050222800055053085,0.005077266211352865,0.005873210000572726,0.007902004011749944
0.004822149996471126,0.004775508982388539,0.005131341997184791,0.004982070694714552,0.005829716996231582,0.007808382260281553
0.0054699300017091446,0.004917014181989709,0.005818040001031477,0.006530622444234614,0.005711696998332627,0.006630526612533954
0.004754657995363232,0.004828339465748571,0.0050557630020193756,0.005289948438364286,0.005850818000908475,0.0076992061174130195
