min(simple_conv2d),max(simple_conv2d),avg(simple_conv2d),std(simple_conv2d)
0.0006797930000175256,0.004957919000389666,0.0009913478749439264,0.0007174807584863433
0.0006979859999773907,0.004711641999620042,0.0008726443125368633,0.0006917956509438764
0.000704697000401211,0.00487750899992534,0.0009368118124513103,0.0007111835153162647
