min(simple_conv2d),max(simple_conv2d),avg(simple_conv2d),std(simple_conv2d)
0.0007133989997782919,0.005177718999675562,0.0010622104687456613,0.0007580392234874625
0.0007426560000567406,0.004836335000163672,0.0010055788750804595,0.0006910463166575252
0.0007258820000970445,0.00501015700001517,0.0009902368437764153,0.0007256355836891799
