min,max,avg,std
0.0007085219999680703,0.005066226000053575,0.0009492168437077453,0.0007417474739134682
0.0007124839999050891,0.004676121000102285,0.0009475409687240699,0.0006713394283220759
0.0007364759999290982,0.004707337000127154,0.0009603815625069956,0.0006744473866901707
