relu_act,leaky_relu_act,tanh_act,sigmoid_act,scalar_mult,small_dense,big_dense,simple_conv2d,strided_conv2d,dilated_conv2d,small_conv2d,big_conv2d
0.0024328579993380117,0.002904084000874718,0.0021167189997868263,0.002402699000413122,0.0016656990001138183,0.011946769999667595,0.009917821000271942,2.2470941229994423,0.1651991740000085,1.514529018999383,1.3191334070006633,2.2541520240001773
0.003914557999451063,0.0014098649999141344,0.002577728999312967,0.001785633000508824,0.0010203780002484564,0.0015560350002488121,0.009950958999979775,1.908322199000395,0.11854804499944294,1.3213439009996364,1.121516246000283,2.0480608690004374
0.002812788000483124,0.001378820000354608,0.0025858819999484695,0.0016304419996231445,0.0009588819993950892,0.007045827000183635,0.008329392000632652,1.8617531990003044,0.09503208200021618,1.3210812919996897,1.1344162369996411,2.0475076539996735
0.001136857999881613,0.0013289620001160074,0.002785290000247187,0.001611128999684297,0.0020435770002222853,0.0013016599996262812,0.00922861599974567,1.8611551150006562,0.09783398200033844,1.3315136999999595,1.1269116249995932,2.0459662570001456
0.0013178990002415958,0.001351944999441912,0.0021079879998069373,0.0014213040003596689,0.0016350320001947694,0.0011585909996938426,0.011466027999631478,1.8224627230001715,0.10030588600056944,1.3267917800003488,1.1203755369997452,2.0531401970001752
0.003123247999610612,0.0019543099997463287,0.0021147889992789715,0.0015844950003156555,0.0014762499995413236,0.0011203280000700033,0.005654144999425625,1.3780921450006645,0.09915035500034719,1.3141360590007025,1.1336311630002456,2.050565782000376
0.0011578410003494355,0.002008776999900874,0.002624424000714498,0.001758988999426947,0.0013190139998187078,0.0015441759996974724,0.01263615999960166,1.3692699540006288,0.09521815999960381,1.3263866940005755,1.1172152080007436,2.093199095000273
0.0012282440002309158,0.0014307249994089943,0.0019610569997894345,0.0018108460008079419,0.001133560999733163,0.0014148460004435037,0.00948177099962777,1.744001271000343,0.09793226199963101,1.3120794759997807,1.1180673789995126,2.0546696950004844
