first(relu_act),avgTail(relu_act),first(leaky_relu_act),avgTail(leaky_relu_act),first(tanh_act),avgTail(tanh_act),first(sigmoid_act),avgTail(sigmoid_act),first(scalar_mult),avgTail(scalar_mult),first(small_dense),avgTail(small_dense),first(big_dense),avgTail(big_dense),first(simple_conv2d),avgTail(simple_conv2d),first(strided_conv2d),avgTail(strided_conv2d),first(dilated_conv2d),avgTail(dilated_conv2d),first(small_conv2d),avgTail(small_conv2d),first(big_conv2d),avgTail(big_conv2d),first(few_conv2d),avgTail(few_conv2d),first(many_conv2d),avgTail(many_conv2d)
0.0027895200000784826,0.0014402674097413898,0.0031223429996316554,0.0020957761977078815,0.003586286999961885,0.002412918994268902,0.00294748200030881,0.0019575180573067497,0.002974343999994744,0.002488147810887563,0.0035129380003127153,0.002006387948422656,0.002987986999869463,0.0014861035873930978,0.009735288999763725,0.007684992656158542,0.004211895000480581,0.0033742825329510094,0.008524554999894463,0.008275266573065454,0.007855431000280078,0.00666098848137479,0.008143666999785637,0.007403166839541209,0.0054065040003479226,0.004003770266475928,0.1769376669999474,0.1781178433180518
0.002824303000124928,0.0016415994985665883,0.0027765419999923324,0.0018502692320913165,0.0027215399995839107,0.001929360951287416,0.0027977910003755824,0.0018837144899722903,0.0028898400005346048,0.001974374005730766,0.003224959999897692,0.0015448983581662257,0.0029721539995080093,0.0017627669885378237,0.009951848999662616,0.007619113515759305,0.004175965999820619,0.0034449054240689616,0.00851132800016785,0.008237002716332766,0.0073124110003846,0.006694467790831214,0.007894100000157778,0.007505157916904166,0.005040126000494638,0.0035350872149007713,0.20410093200007395,0.178005222404011
0.0031010530001367442,0.0023594330744978174,0.0028602990005310858,0.0021402159684795414,0.003318510000099195,0.0020146781260748613,0.003502809000565321,0.0019196826361025014,0.0029521809992729686,0.0017641651690524162,0.003269367000029888,0.001956941530085081,0.002861498000129359,0.0019970147593103373,0.008298120999825187,0.0078063758968486205,0.004544646999420365,0.0023529059684796053,0.008795947000180604,0.008380909217766512,0.006887708000249404,0.006582470143265342,0.0076673980001942255,0.007673464220629689,0.0054188030007935595,0.0037267322120344533,0.20532766899941635,0.17844339637249088
0.0030466580001302646,0.001974341017190444,0.0028070120006304933,0.0020246845787966015,0.0028130290002081892,0.0019160145816607432,0.0028331419998721685,0.001467036455587184,0.0028731989996231277,0.002018509320917664,0.002811532999658084,0.002158459865329125,0.003058135000173934,0.0014904224183380803,0.009579980000125943,0.007738235607450828,0.0042860419998760335,0.0030392876361034506,0.0100236970001788,0.008322940636103171,0.006894943999213865,0.006558314123207763,0.008095977999801107,0.007510025002867721,0.0051400090005699894,0.00455838212894018,0.20177503100057947,0.17771467111174713
0.002944961000139301,0.001933039598853718,0.0028842960000474704,0.001917944819484171,0.0028946040001756046,0.0019935645988546856,0.0028902439999001217,0.0014532145186263018,0.0028555369999594404,0.0018788545931213315,0.0029397379994406947,0.001975401919769912,0.0028700490001938306,0.0022255863495722335,0.00794039700031135,0.007637298971345955,0.004210858999613265,0.003474094939827509,0.008341785000084201,0.008388830630373087,0.007107308999366069,0.006621039765044077,0.0076226999999562395,0.0077531171690547,0.004991270999198605,0.004027615458452937,0.1797256310001103,0.17856394079083013
0.002854798999578634,0.0014250849340990636,0.0027693970005202573,0.0019497978395400602,0.0029052099998807535,0.0018974661919788107,0.002954421000140428,0.0018974217679081585,0.0033036479999282164,0.0014744251891110863,0.002904745999330771,0.0014613399742140563,0.0028672570006165188,0.0019127936017181509,0.008314139000503928,0.007658454681949346,0.00419029699969542,0.003456316888251581,0.008562518999497115,0.008091876555875812,0.007389217999843822,0.0066355088997142875,0.007914016000540869,0.007606071610314596,0.005081526000140002,0.0038220958997127754,0.17474741500063828,0.17740303041833785
0.002851639999789768,0.001829239532953501,0.0028141450002294732,0.0019508184212042544,0.002831781999702798,0.001956108813753331,0.0029075049997118185,0.0014648950515757707,0.0028895539999211906,0.0019187131719208836,0.0028372300002956763,0.0020100488108878213,0.0033572629999980563,0.0024970021375359396,0.008432440000433417,0.00759492320630514,0.004541908999271982,0.0023184541633237262,0.009308919999966747,0.008433727830944714,0.00751000699983706,0.006765520561606651,0.007988588000443997,0.0075452551948423895,0.005676290999872435,0.004718064409740707,0.18078108200006682,0.17565238952149104
0.0028677860000243527,0.0019516344383949955,0.00332406599954993,0.002079821893983113,0.0028279699999984587,0.002184204957018373,0.003012642999237869,0.0018883066017182642,0.0028864249998150626,0.0019701842607447754,0.0028823889997511287,0.0022617764813749144,0.00312701399980142,0.0025496926303727107,0.009547646999635617,0.007563804492835899,0.004214135999973223,0.0034295740057304204,0.008465914000225894,0.008263231575931168,0.006971482000153628,0.006770782085959972,0.00842060200011474,0.007485233349570912,0.00565740599995479,0.0035406688481391373,0.16115780899963283,0.17469606849856825
0.0027255349996266887,0.0014661914269331216,0.0028519679999590153,0.0016123242435541682,0.003023703000508249,0.0019340529828081145,0.0027477120002004085,0.0018540122578778494,0.002849190999768325,0.0016477805329512788,0.0034327969997320906,0.0016371422005739698,0.0034117909999622498,0.001642941406877113,0.008293273999697703,0.007818298303727376,0.004626165999980003,0.00329486057306501,0.009998626000196964,0.008397428369628278,0.0069121099995754776,0.0067905217822362435,0.008364592999896558,0.007606129421203885,0.00526694000018324,0.0040318499570202926,0.15524189799998567,0.1758060580028661
0.003148063000480761,0.0016904817478522003,0.0032171780003409367,0.0017750256934089502,0.0027139359999637236,0.0017332294097432586,0.0028312360000199988,0.0016958411805167465,0.002797078000185138,0.0016764420745005771,0.0029262899997775094,0.0014866640916895832,0.0028708110003208276,0.0017626183868187295,0.008000606999303272,0.007819445088825679,0.003963506999753008,0.002593007492836175,0.01032250899970677,0.008528548644698925,0.007425935000355821,0.006819955017192406,0.008008379000784771,0.007721336616046016,0.005315975000485196,0.004322013527220885,0.20331011100006435,0.17585837886819305
0.008546877999833669,0.0016470155501429223,0.0028161210002508597,0.0018031910171924191,0.003713703000357782,0.0015966662349586173,0.0028346440003588214,0.0014914284957039151,0.002851496999937808,0.0016642903323799978,0.002890101999582839,0.0022535005787945256,0.002868147000299359,0.002359545363898233,0.009884115000204474,0.007746254057304638,0.0040539920000810525,0.0029682185644701103,0.010522006999963196,0.008368597871060599,0.007030202000350982,0.006710867452721377,0.00937151099969924,0.0074913104727786835,0.0051126229991496075,0.004483808143266126,0.1925272299995413,0.17634830475071533
0.00378876400009176,0.0019246536532961614,0.0028714460004266584,0.0018076457736372746,0.0030836219993943814,0.001892723664757191,0.0027547019999474287,0.0017900977449854041,0.003700809000292793,0.0016895922979940881,0.0028956099995411932,0.001926961957020274,0.0031810869995752,0.001745235885386903,0.008550030999685987,0.007647603902580971,0.0043039740003223415,0.002783401825216837,0.008671006999975361,0.00846177968481407,0.006663377999757358,0.006794023613181129,0.007902613000624115,0.007642817126073255,0.005184166000617552,0.004365316825214253,0.20092196699988563,0.17644505988825135
0.0028971190004085656,0.0015923247650435146,0.002909489999183279,0.0016024891346698084,0.002817063999827951,0.0018736484269325086,0.0027716189997590845,0.0017664216790833384,0.0028405299999576528,0.0019134723180523675,0.002944394999758515,0.0016151563782231745,0.003331537000121898,0.0016892434957004496,0.008359346999895934,0.007815890484239637,0.004196954000690312,0.0028661788223493683,0.010255369000333303,0.008442377286533924,0.00696205700023711,0.006745522825213553,0.009276968000449415,0.007578008530085663,0.005098104000353487,0.004373458269340994,0.19832001300073898,0.17526996054727811
0.0029072750003251713,0.001909254438395038,0.002808322000419139,0.0017872513638975732,0.002832021999893186,0.001834290618910049,0.00286117900031968,0.001746893498566768,0.0033523829997648136,0.0015949997535825758,0.0028751090003424906,0.001837671891117604,0.0029274899998199544,0.0015238368137542,0.009668978999798128,0.007804968120344033,0.004190695000033884,0.0035584217277943825,0.008462111999506305,0.008324567025787875,0.007453524999618821,0.006891154217764075,0.008054887000071176,0.00763941485100358,0.00485221899998578,0.004279147627508312,0.202072113000213,0.1752372217191972
0.0027953469998465152,0.002156041169053523,0.003516248999403615,0.002152636707735793,0.00282704500023101,0.0015190049512904108,0.0033290159999523894,0.0014426042750729385,0.0033721740001055878,0.0015782854584527964,0.0029652209996129386,0.0025167807220648495,0.0030385440004465636,0.0014734704297987727,0.009545879000143032,0.00785011753581795,0.004414975000145205,0.0034713491805166185,0.009834055000283115,0.00850585945558811,0.007007809999777237,0.006834123318052542,0.009142744000200764,0.007674180085960378,0.005214437999711663,0.003297473727792994,0.2064483399999517,0.17810227576790613
0.002841545000592305,0.0014587207765061898,0.002901031999499537,0.0014714398223499468,0.003460142000221822,0.0014601158997113433,0.0029712320001635817,0.0014544846017192515,0.0033625470005063107,0.0019215645959900518,0.0027499719999468653,0.0019300040916887598,0.002791766999507672,0.002092170366763105,0.008498705999954836,0.0076247363323771284,0.0043963620000795345,0.003613961679084215,0.008673605000694806,0.0084168714699124,0.006932624000000942,0.006728751601717066,0.009259512000426184,0.007501126352435468,0.005040131999521691,0.004489196444123821,0.20449884699974064,0.1783492634298022
0.0028071429987903684,0.0021381789914015105,0.002935929998784559,0.001876589994268648,0.002957402999527403,0.001455067320916362,0.0030730479993508197,0.001542136538679959,0.0029353890004131244,0.002371373186246727,0.00288708199877874,0.0019445318452730614,0.002875486999982968,0.0019412098997124113,0.008299850998810143,0.007661458386818279,0.004125195999222342,0.0034217508223511875,0.008761650000451482,0.008400987868194886,0.006681613000182551,0.006705050653296052,0.008850218000588939,0.007508990375360859,0.0050110200008930406,0.004583862882519787,0.20162824100043508,0.17803086907736837
0.002933556999778375,0.0014649529770770285,0.0027969689999736147,0.002014787977075679,0.0031295179996959632,0.0019480827850984132,0.003706167999553145,0.002248440699136975,0.0035196349999750964,0.002246529977076255,0.002919223999924725,0.0017428549971344098,0.003150709999317769,0.001813120424066696,0.00999359699926572,0.007820617220631824,0.004217584999423707,0.003154376914040184,0.008899136000763974,0.008424070472782345,0.006809106998844072,0.006772530183381324,0.007868519000112428,0.007550904266477028,0.005198118000407703,0.004573933977076781,0.20660261400007585,0.17800971768481388
