first(relu_act),avgTail(relu_act),first(leaky_relu_act),avgTail(leaky_relu_act),first(tanh_act),avgTail(tanh_act),first(sigmoid_act),avgTail(sigmoid_act),first(scalar_mult),avgTail(scalar_mult),first(small_dense),avgTail(small_dense),first(big_dense),avgTail(big_dense),first(simple_conv2d),avgTail(simple_conv2d),first(strided_conv2d),avgTail(strided_conv2d),first(dilated_conv2d),avgTail(dilated_conv2d),first(small_conv2d),avgTail(small_conv2d),first(big_conv2d),avgTail(big_conv2d),first(few_conv2d),avgTail(few_conv2d),first(many_conv2d),avgTail(many_conv2d)
0.0013131069999872125,4.878163323796681e-05,0.0012617140000656946,4.858042693427852e-05,0.0012580190000335278,4.888504584500475e-05,0.0012562599999910162,4.8621366761999996e-05,0.0013058280001132516,4.874242693320693e-05,0.0013116620002620039,5.8766295128576755e-05,0.0013910020002185775,6.24431862456145e-05,0.0021662190001734416,0.0003204898022917754,0.0015320860002248082,0.00011081947277984375,0.0022164040001371177,0.00030925840974174875,0.001733597000111331,0.0002991322750720553,0.0022273059998951794,0.00044969079083115147,0.0016668129997015058,0.0001965812120343775,0.036442814999645634,0.012526268449856383
0.001281517000279564,4.831579942681095e-05,0.0012793290002264257,4.884564183329632e-05,0.0012561319999804255,4.9081853868799295e-05,0.0012574160000440315,4.864456733597773e-05,0.001293856999836862,4.884695988526634e-05,0.0013313489998836303,5.891624068733387e-05,0.0013931340004091908,6.273758452720942e-05,0.0022586869999940973,0.00031474675071673576,0.0015208289996735402,0.00011201611747873276,0.0022394130000975565,0.00031110379083127863,0.0017305710002801789,0.0002924539226362145,0.002222611999968649,0.0004532745730652627,0.001545780000014929,0.00019567714613123648,0.036248582000098395,0.01248381354727753
0.0012814310002795537,4.8787825214711586e-05,0.0012973350003449013,4.847243552958754e-05,0.0012993889999961539,4.901661891107452e-05,0.0012989070000912761,4.8571942693408015e-05,0.0012778830000570451,4.867124641837851e-05,0.0013208079999458278,5.883239255048502e-05,0.0013305870002113807,6.288570487082419e-05,0.0022447200003625767,0.00033812069627504735,0.0015004379997662909,0.00011021903724877719,0.00222322100034944,0.0003189805845268557,0.0016928469999584195,0.0002870806361040474,0.0022287100000539795,0.0004478915558740383,0.001632868999877246,0.0001956898853870402,0.036249708000013925,0.012524431286533595
0.001276452000183781,4.857646704777004e-05,0.001251933999810717,4.881975358129575e-05,0.001263750999896729,4.914201432689556e-05,0.0012633369997274713,4.9055893983015454e-05,0.001312821000283293,4.839813467134344e-05,0.0013501399998858687,5.881755014421251e-05,0.0013288009999996575,6.227914899809913e-05,0.002243558000373014,0.0003190859684819017,0.0014437999998335727,0.00011136931805120649,0.0021753529999841703,0.00029941841547272044,0.001660463999996864,0.00028764764183350126,0.002249929000299744,0.0004504160315185836,0.0015485449998777767,0.00019530316045832433,0.03630968400011625,0.012452251638968556
0.001312732000315009,4.8405343839732085e-05,0.0012981449999642791,4.883908596094576e-05,0.0012579230001392716,4.908259312381371e-05,0.001262537999991764,4.859551575888917e-05,0.0012880150002274604,4.8577681948968465e-05,0.0013157160001355805,5.874123782246835e-05,0.001391691000208084,6.286068481360553e-05,0.0021717679996982042,0.0003190969799427363,0.0015091449999999895,0.00011034109455583653,0.002264620999994804,0.0003159179942697021,0.0017326070001217886,0.0003002482464194992,0.0022471920001407852,0.00045003109169082116,0.0016103090001706732,0.0001954266647558182,0.036332876999949804,0.012507546707736265
0.0012794640001629887,4.8519048710987617e-05,0.001289787999667169,4.8945891117430415e-05,0.0012991779999538267,4.877285100337237e-05,0.0012906150000162597,4.857161891068818e-05,0.0012906700003441074,4.868359312297832e-05,0.0013115149999975984,5.892708595951116e-05,0.0013324229998943338,6.292756447001637e-05,0.002234679999673972,0.00032574232378246336,0.001421780000327999,0.00011060980229237943,0.002249177000066993,0.0003157950515760656,0.001718158000130643,0.00029123672206318545,0.002227212999969197,0.0004476121318050856,0.001610916000117868,0.0001957646876778582,0.03632182900037151,0.012525051776504925
0.001282391999666288,4.878267048670516e-05,0.001261821999833046,4.880241547335054e-05,0.0012634039999284141,4.907904584560361e-05,0.0012579539998114342,4.9158320916700846e-05,0.0013446080001813243,4.892920057362187e-05,0.0013262419997772668,5.902799427028177e-05,0.0013174860000617628,6.327115186175898e-05,0.002249084999675688,0.00032023633237800815,0.0014951439998185378,0.00011103438681959004,0.002154983999844262,0.00031307215186203175,0.0017109310001615086,0.00029396539541637026,0.0021574409997811017,0.0004527806217771692,0.0015493400001105329,0.0001961115272206892,0.03624883200018303,0.012518889733524066
0.001281255999856512,4.8533406876481486e-05,0.001296803000059299,4.8658404011803214e-05,0.0012935010004184733,4.904785386743164e-05,0.0012888650003333169,4.8379613180491116e-05,0.0012838140000894782,4.8791934096779026e-05,0.0013015149997954722,5.8804404012011855e-05,0.0013334300001588417,6.304267335221825e-05,0.002243529000224953,0.00032541794269329646,0.0015207160004138132,0.00011161247851026391,0.0022217420000743004,0.00031448643839548484,0.0017249940001420327,0.0002906964899723093,0.0022108349999143684,0.0004490370888261611,0.0016189319999284635,0.00019636079369621208,0.03674457599981906,0.012517964335242882
0.0012779560001945356,4.85085644704199e-05,0.0012600270001712488,4.8770206304837704e-05,0.0012624269998013915,4.8902882520224664e-05,0.0012555309999697783,4.8982845272253524e-05,0.0012764129996867268,4.868583954101367e-05,0.001358535000235861,5.879061891157217e-05,0.001412051999977848,6.272971060158584e-05,0.0022539609999512322,0.00033551499713379033,0.001499633000094036,0.00011102685386848155,0.00228422899999714,0.00031225458452747865,0.0017163980000987067,0.0002944969312316283,0.0021646730001521064,0.00045232982521523817,0.0016657900000609516,0.00019584381088809727,0.03636571300012292,0.01253178037249275
0.00127238999994006,4.878385959890768e-05,0.0012528070001280867,4.885684813708319e-05,0.0012682909996328817,4.9186163324914255e-05,0.001265737999801786,5.0031845272408785e-05,0.0013182490001781844,4.857665042952554e-05,0.0013500110003406007,5.899466762204668e-05,0.0013173960001040541,6.324886532865351e-05,0.0022617049999098526,0.00033739148137591367,0.0015262490001077822,0.00011078314040146442,0.002191930999742908,0.00031365920343845715,0.001718773999982659,0.00029709295988511144,0.002239662000192766,0.00044956424068802144,0.0016575289996580977,0.00019609420916853545,0.03637823600001866,0.012519893266475535
0.0012838459997510654,4.8970633238019625e-05,0.0012543979996735288,4.900833810905399e-05,0.0012634509998861176,4.9532727793808997e-05,0.0012965060000169615,4.90165100297045e-05,0.0013063829997008725,4.8697080228391074e-05,0.0013112769997860596,5.9788452721670215e-05,0.0013243009998404887,6.328105444137488e-05,0.0022468029997071426,0.0003162113667624525,0.0015095529997779522,0.00011134630659088567,0.0022395050000341143,0.000302665742120399,0.001659124000070733,0.0002953259369631133,0.002247646000341774,0.00044892843553083744,0.0016166750001502805,0.00019666581088743763,0.036355477000142855,0.012544307128940385
0.0013331469999684487,4.813100286500254e-05,0.001328120000380295,4.8487243553572524e-05,0.0013239899999462068,4.955106876690203e-05,0.0012882280002486368,4.887324355246701e-05,0.0012797409999620868,4.872434670494809e-05,0.0013140669998392696,5.8789223495220454e-05,0.001329162000274664,6.294038681949719e-05,0.002193038000314118,0.00031797046991403964,0.0015193429999271757,0.00011116732091711798,0.002185561999795027,0.0003091948710607018,0.001714528999855247,0.00029401122922596097,0.002227891000075033,0.0004509683094550364,0.0016207470002882474,0.00019703296275006674,0.03676320099975783,0.012463007002865989
0.0013352999999369786,4.850277936876907e-05,0.0013260489999993297,4.8556762177919615e-05,0.0012967779998689366,4.8703988539059574e-05,0.0012868859998889093,4.891812607490171e-05,0.001283968000279856,4.880528080253044e-05,0.0013147370000297087,5.88240085963899e-05,0.0013243130001683312,6.311348424084246e-05,0.0022551649999513756,0.00032439694842471264,0.0015141620001486444,0.00011073988538592052,0.002179983000132779,0.0003099332693415315,0.0017155699997601914,0.0003058604412610898,0.0021902120001868752,0.0004511106246412089,0.0016378120003537333,0.0001956065730663558,0.036332818000119005,0.012524864793695061
0.0013450469996314496,4.845864183455322e-05,0.00126393399978042,4.8713962751155754e-05,0.0012603340001078323,4.9138266476437687e-05,0.001259699999991426,4.862283381083198e-05,0.001266824000140332,4.860051289413599e-05,0.0013230160002422053,5.872546991412671e-05,0.0013356009999370144,6.29015959883349e-05,0.0022521390001202235,0.0003189849570190565,0.0015065759998833528,0.00011197818624645475,0.0022518760001730698,0.0003176588051582828,0.001726359000258526,0.0002941503524349345,0.0022234559996832104,0.0004476341719198529,0.0016079770002761506,0.00019736049283694443,0.03632404400013911,0.01250153590257844
0.0013310419999470469,4.844667621735446e-05,0.0012946379997629265,4.840500286521699e-05,0.0012648799997805327,4.888431518588797e-05,0.0012744659998134011,4.8733392550978935e-05,0.001274258000194095,4.8748601719459444e-05,0.001322842999798013,5.863003724878315e-05,0.0013320699999894714,6.294183381123469e-05,0.002259553999920172,0.00032061850716336604,0.0015099970000846952,0.00011065672206340107,0.002196442999775172,0.0003157399025784092,0.0017023940004037286,0.0002914485988531932,0.0022781689999646915,0.0004504796561599099,0.0015857710000091174,0.0001956431690535655,0.03645084099980522,0.012522019174784639
0.0012649660002352903,4.935214040084341e-05,0.0012555889998111525,4.8721684814618156e-05,0.0012656489998335019,4.946196561657437e-05,0.0012688319998233055,4.8547140401535377e-05,0.0013193579998187488,4.892674212083891e-05,0.001372927000375057,5.8556077363751154e-05,0.00135324800021408,6.294022922673758e-05,0.0022538359999089153,0.0003153360974212831,0.001510240000243357,0.00011063444126089405,0.002243991999876016,0.00029954324928338114,0.0017250419996344135,0.00029552928080216396,0.0022237129996938165,0.0004538203381088531,0.0016192929997487227,0.0001963525587402819,0.03633088700007647,0.012531404699141664
0.0012744189998556976,4.929952722035169e-05,0.001264118000108283,4.841558452726088e-05,0.0012627760002033028,4.9478962751307485e-05,0.001269347999823367,4.877654441184223e-05,0.0013292369999362563,4.827975931286013e-05,0.0013223050000306102,5.88524527213466e-05,0.0013387750000219967,6.347458739299035e-05,0.002246658000331081,0.00032510555014372204,0.001533547999770235,0.00011165772206300518,0.0022317640000437677,0.00031232565329563787,0.0017073959998015198,0.0002955162091690458,0.0022348039997268643,0.00044965981948362477,0.0015879649999988033,0.0001958670916904529,0.036363590999826556,0.012511485212034728
0.0012736170001517166,4.861836676115117e-05,0.00129130699997404,4.896998567257996e-05,0.0012999450000279467,4.8926097420698453e-05,0.001295557000048575,4.8982813753962204e-05,0.0012773309999829507,4.853786246366245e-05,0.001309237999976176,5.9213461318620535e-05,0.0013301520002642064,6.320929799489006e-05,0.0022484420001092076,0.00032910124928302347,0.0015014250002423069,0.00011095446418305313,0.0022708540000166977,0.00030868420057320164,0.001691239999672689,0.0002935435014324817,0.0021900480001022515,0.0004527038796566344,0.0016500960000485065,0.00019685915759330138,0.036318324000149005,0.012528082252149743
0.0013202459999774874,4.864156160453048e-05,0.0012883330000477144,4.8883833810408535e-05,0.0012984519999008626,4.913863896794111e-05,0.0012671230001615186,4.895378510014848e-05,0.0012767789999088563,4.8731063037963465e-05,0.0013075479996587092,5.864213753634783e-05,0.0013281239998832461,6.275989111740936e-05,0.0022436190001826617,0.0003178685214892315,0.001529740000023594,0.00011088741260738664,0.002273005999995803,0.0003100479426930413,0.0017040949996953714,0.0002960899914041015,0.002222205999714788,0.00045208261031479835,0.0015930909999042342,0.00019558324068861434,0.036262992000047234,0.012445369830945694
0.0012868809999417863,4.906213466984681e-05,0.0012767200000780576,4.889014899762538e-05,0.0012586660000124539,4.934999713488265e-05,0.001259729999674164,4.91082234949763e-05,0.0012767839998559793,4.861880515714244e-05,0.0013759670000581536,5.948292550067012e-05,0.001342882999779249,6.320671346763883e-05,0.0022489230000246607,0.00032541228080342074,0.0015016049997029768,0.000110989309456809,0.0021677549998457835,0.000301726856732498,0.001721335000183899,0.00029202203438443835,0.0022430909998547577,0.00044869576790824533,0.0015989700000318408,0.00019533329512805747,0.03622187800010579,0.012522660303725088
0.0013431449997369782,4.87051232092741e-05,0.0012862129997301963,4.8861252148878354e-05,0.0013105970001561218,4.900669627566713e-05,0.0012651549996007816,4.90297478514799e-05,0.0012856219996137952,4.847522349568875e-05,0.001303191999795672,5.87860057303286e-05,0.0013146360001883295,6.317690830861794e-05,0.0022492309999506688,0.0003108552808025654,0.0014989390001574066,0.00011209214613194605,0.002169905999835464,0.0003083095042982672,0.0017227359999196779,0.00029726543553001294,0.0022613000001001637,0.00044904434383933716,0.0016174120000869152,0.00019592305157560398,0.03637168700015536,0.012503577515758806
0.0013446960001601838,4.8799472779788936e-05,0.0012994610001442197,4.8629902578256293e-05,0.0012822520002373494,4.93758796549818e-05,0.0012600000000020373,4.903474785072294e-05,0.0012762689998453425,4.888711747848524e-05,0.0013212880003266037,5.911936103174305e-05,0.001338861000022007,6.250771346791919e-05,0.002250793999792222,0.00032647643553006847,0.001523541000096884,0.00011072730372417942,0.002233079999768961,0.0003041782951287812,0.00171536300013031,0.00029517179656070644,0.002242854000087391,0.0004492564871060805,0.0016149849998328136,0.00019581704584541716,0.03622644899996885,0.01252908081088836
