newData(relu_act),noData(relu_act),latency(relu_act),newData(leaky_relu_act),noData(leaky_relu_act),latency(leaky_relu_act),newData(tanh_act),noData(tanh_act),latency(tanh_act),newData(sigmoid_act),noData(sigmoid_act),latency(sigmoid_act),newData(scalar_mult),noData(scalar_mult),latency(scalar_mult),newData(small_dense),noData(small_dense),latency(small_dense),newData(big_dense),noData(big_dense),latency(big_dense),newData(simple_conv2d),noData(simple_conv2d),latency(simple_conv2d),newData(strided_conv2d),noData(strided_conv2d),latency(strided_conv2d),newData(dilated_conv2d),noData(dilated_conv2d),latency(dilated_conv2d),newData(small_conv2d),noData(small_conv2d),latency(small_conv2d),newData(big_conv2d),noData(big_conv2d),latency(big_conv2d),newData(few_conv2d),noData(few_conv2d),latency(few_conv2d),newData(many_conv2d),noData(many_conv2d),latency(many_conv2d)
0.002388894999967306,0.001598611999725108,0.0004107630002181395,0.0014411199999813107,0.0020251679998182226,7.072900007187854e-05,0.0017655990004641353,0.0013616349997391808,3.61400007022894e-05,0.0024028379993978888,0.0022278240003288374,0.0006363479988067411,0.002694318000067142,0.0020119770006203908,0.0008182170004147338,0.0015111040002011578,0.002106423000441282,-2.9399999220913742e-05,0.0014263889997891965,0.0014992899996286724,2.0311999833211303e-05,0.006015934000060952,0.0062817180005367845,0.000194500000361586,0.002322443000593921,0.0033500759991511586,0.0002301760005138931,0.008315789000334917,0.007531676999860792,0.0007573499997306499,0.007081149999976333,0.006705016999148938,-0.00030850299935991643,0.0072596549998706905,0.007610464999743272,0.00040556099975219695,0.0054082019996712916,0.004932958000608778,0.0010137790004591807,0.10622065000006842,0.07772153400037496,0.007208936999631987
0.0021693889993912308,0.0015695930005676928,0.0003122159996564733,0.0013923009992140578,0.001504260999354301,-1.8490009097149596e-06,0.0021448540001074434,0.00138132099982613,0.00022238899964577286,0.0019552980002117692,0.001570186999742873,-2.363800012972206e-05,0.002143816000170773,0.0018617450004967395,-0.00010830300016095862,0.0015216769998005475,0.0015925940006127348,4.911499945592368e-05,0.001489295000283164,0.001491734999945038,4.42809996457072e-05,0.006172246000460291,0.006414694999875792,0.00022765200083085801,0.002345160000004398,0.0035043139996560058,0.00019801800044660922,0.008247908000157622,0.007481427999664447,0.0003834749995803577,0.007429219999721681,0.0067758369996226975,0.0010345009995944565,0.007969259000674356,0.007303526000214333,0.0005594060012299451,0.004906802999357751,0.00453118000041286,0.0009689720000096713,0.10957787299958,0.07855808499971317,0.00031974200010154163
0.0022424369999498595,0.0015935620003801887,0.00013263300024846103,0.0014152620005916106,0.0016116100005092449,-4.3460999222588725e-05,0.0026279079993400956,0.0014138110000203596,0.00043470699893077835,0.002097320999382646,0.002012877000197477,0.00021801199909532443,0.0022831220003354247,0.0017027320000124746,-0.001377282999783347,0.0014960139997128863,0.0016050530002758023,2.034599947364768e-05,0.0015510290004385752,0.00165020500026003,3.0248000257415697e-05,0.0058475179994275095,0.006451706000007107,0.00045537299956777133,0.0024287380001624115,0.0028362590001052013,0.00022079600057622883,0.008231654000155686,0.007453223000084108,0.000610658999903535,0.006396473999302543,0.0064991140006895876,0.000774516998717445,0.007809679999809305,0.0073659059999044985,0.0002502919996913988,0.00526927800001431,0.0043720459998439765,0.0008393130001422833,0.09927495400006592,0.08120604200030357,-0.009149556999545894
0.002161843000067165,0.0016284729999824776,0.00015301900020858739,0.001486914999986766,0.0016865219995452208,6.296900028246455e-05,0.002253117000691418,0.0013883339997846633,-0.0002882449989556335,0.0019761069997912273,0.0015675629992983886,0.0001349059994026902,0.0029271620005602017,0.0017291950007347623,0.0006398080004146323,0.0015113729996301117,0.0014932469994164421,5.499100007000379e-05,0.0014592360003007343,0.001931440000589646,4.458000148588326e-06,0.006155963000310294,0.006774508000489732,0.0002531890004320303,0.002398093999545381,0.002805483999509306,0.0001854699994510156,0.008149651999701746,0.007997112999873934,-0.0001778860005288152,0.005943713999840838,0.006371638999553397,-0.00016276399946946185,0.007620452999617555,0.007274016000337724,-0.0001340100006927969,0.0051335919997654855,0.004768488000081561,0.0005689999998139683,0.10925807600051485,0.07815082400065876,-0.0026241309997203643
0.0025739490001797094,0.0015124150004339754,0.00048095700003614184,0.0014383979996637208,0.0015585000001010485,3.5494000258040614e-05,0.002554218999648583,0.0013827109996782383,0.0004056309999214136,0.0017355250001855893,0.0023475719999623834,7.259300036821514e-05,0.0026892790001511457,0.0017006320003929432,-0.0003049420001843828,0.0014823199999227654,0.0016113570000015898,-6.961600047361571e-05,0.0014707379996252712,0.001657466000324348,6.579399905604078e-05,0.007340791999922658,0.006417739999960759,4.881000677414704e-06,0.0024131560003297636,0.002695756999855803,0.0001115869999921415,0.008985620000203198,0.00815577299999859,0.0008717160008018254,0.0070080859995869105,0.006733395999617642,0.0004489679995458573,0.007460918000106176,0.007203182000012021,0.0006264820003707428,0.005650226999932784,0.004858260000219161,0.000972023999565863,0.08187577600074292,0.07592868200026714,-0.022142637999422732
0.0022227260005820426,0.0015491770000153338,0.00023546900047222152,0.0014665030003016,0.0015424479997818707,4.105199968762463e-05,0.002134710000063933,0.0013747319999311003,0.00018200199974671705,0.0015990170004442916,0.001679308000348101,2.6919000447378494e-05,0.0026032499999928405,0.0017048859999704291,0.00047578500016243197,0.0014951200000723475,0.0018567779998193146,3.416000254219398e-06,0.0014994640005170368,0.0015683920000810758,-8.105999950203113e-05,0.008396770999752334,0.006403493999641796,-0.00028718400062643923,0.0023568269998577307,0.0034566300000733463,9.971100007533096e-05,0.008649024000078498,0.008117508999930578,0.000998188000266964,0.007387423999716702,0.0066648410002017044,0.0009910949993354734,0.007200876999377215,0.007137749999856169,0.0005305059994498151,0.005443158999696607,0.004812436000065645,0.0009836329991230741,0.10662957400018058,0.09595671699935338,0.00011581200033106143
0.004485127999942051,0.0015589399999953457,0.002073822999591357,0.0014517520003209938,0.0015137119999053539,-0.0013451689992507454,0.006209778000084043,0.0013423119999060873,0.004160072000559012,0.0037287569994077785,0.0017463670001234277,0.001693848999821057,0.002700339000512031,0.0023319190004258417,-0.0002743839995673625,0.0015142399997785105,0.0016517170006409287,1.0634000318532344e-05,0.001635884000279475,0.0015741180004624766,-8.165799954440445e-05,0.008453967999230372,0.006291974999840022,0.000780164999923727,0.002302736000274308,0.003050127000278735,9.008200049720472e-05,0.008758510000006936,0.008278866999717138,0.00028257299982215045,0.00719245799973578,0.006580821000170545,0.0008102269994196831,0.0073049700004048645,0.007128971999918576,0.00011974100016232114,0.005437227000584244,0.004888458000095852,0.0010322950010959175,0.10701234899988776,0.09204509200026223,0.005618071999379026
0.0023737130004519713,0.001547331999972812,0.000382414999876346,0.0018099509998137364,0.0015504880002481514,0.00013616699925478315,0.0025299910003013792,0.0013759650000793044,0.0003024320003532921,0.001932764000230236,0.0017997669992837473,-0.00014683900008094497,0.002707288000237895,0.0019576039994717576,-0.0018473839991202112,0.001519056000688579,0.0016362939995815395,5.063001481175888e-06,0.0016775060003055842,0.0017061859998648288,-5.109999619890004e-06,0.008392493000428658,0.0065836680005304515,0.0007061520000206656,0.0023547390001112944,0.002820390000124462,0.00023294700076803565,0.009070563000022958,0.007854344999941532,0.0004899750001641223,0.007666755000172998,0.006918906999999308,0.000632878000033088,0.007972899999913352,0.01272456799961219,0.0008398609998039319,0.005063503999735985,0.005109085999720264,0.0008698499996171449,0.10080583699982526,0.0995860029997857,-0.012655221000386518
0.0020864739999524318,0.002305593000528461,-0.0006821449997005402,0.0016765139998824452,0.0016225259996645036,-4.8937999963527545e-05,0.0029299509997144924,0.0013890019999962533,0.0009004650000861147,0.002384911999797623,0.0017880750001495471,0.00018131100023310864,0.0022180679998200503,0.0019911709996449645,-0.0004924479999317555,0.0015660640001442516,0.0022226270002647652,-0.00010147399916604627,0.002425927999865962,0.0016768509995017666,0.0008260609993158141,0.008867155000189086,0.006370531999891682,0.001412846000675927,0.0023367439998764894,0.003080602999943949,0.0001081829996110173,0.009156961999906343,0.008135962999404,0.0006909250005264767,0.006674336999822117,0.0068258239998613135,-0.0002860530003090389,0.007600931000524724,0.007358089999797812,0.00037905900080659194,0.00507097799982148,0.004363551000096777,0.0006977019993428257,0.11261917199954041,0.09540122100042936,-7.214099969132803e-05
0.002241506000245863,0.00159438799983036,-4.035499932797393e-05,0.0017458520005675382,0.0015851930002099834,-3.273899983469164e-05,0.0024617819999548374,0.0013869669992345734,0.0006620700005441904,0.0018591449997984455,0.0016194299996641348,-2.328000027773669e-05,0.0020712229998025578,0.0019283789997643908,-0.0009575550002409727,0.0016199680003410322,0.001725424000142084,-6.602999746974092e-06,0.0015841430004002177,0.0015660019998904318,5.2539000535034575e-05,0.008381707999433274,0.007388632000584039,0.0008686559995112475,0.002434220999930403,0.003012991000105103,0.00020166100057394942,0.009201824000228953,0.007988712000042142,0.0008113620006042765,0.007776807999107405,0.006685869000648381,0.0018516559994168347,0.009850653000285092,0.008195706999686081,0.0028456489999371115,0.005370641999434156,0.004088607000085176,0.0007197369995992631,0.10816605200034246,0.07618122700023378,-0.003684995000185154
0.0020738929997605737,0.0015263420000337646,-3.466800080786925e-05,0.002009516000725853,0.001639023000279849,-3.816399930656189e-05,0.0017738149999786401,0.0013957380006104358,-0.000681247000102303,0.0020108640001126332,0.001573618999827886,0.0001618549995328067,0.002013250000345579,0.002260027999909653,0.00015278600039891899,0.0017025809993356233,0.001760189999913564,0.00012000699916825397,0.001536736000161909,0.0015250000005835318,-0.00012544400033220882,0.008101913999780663,0.007878233999690565,-0.0005813799998577451,0.0024229780001405743,0.0028526269998110365,0.00022361399987858022,0.009160011000858503,0.008614747999672545,0.0012938360005136929,0.006725379000272369,0.00629973200011591,0.0008264930002042092,0.007860841000365326,0.006788412999412685,0.0008791640011622803,0.00507452799956809,0.004294897000363562,0.0008444260001851944,0.10867064699959883,0.10712026199962565,0.01734358300018357
0.001599823000105971,0.0015724670001873164,-0.00013178299923310988,0.003030138999747578,0.0018031270001301891,0.00037825099934707396,0.00224096300007659,0.0013890800000808667,-1.5819996406207792e-06,0.0020347449999462697,0.0016206560003411141,0.0003023210001629195,0.0018427149998387904,0.0020793820003746077,-6.395200034603477e-05,0.001599678000275162,0.0016006939995349967,-0.00025635299971327186,0.0018025149993263767,0.0018140840002160985,0.00025278499924752396,0.007574172000204271,0.00728315800006385,0.0008525220000592526,0.0024090950000754674,0.0028299389996391255,0.0001683609998508473,0.009536755000226549,0.008819812999718124,0.0010206530005234526,0.006655647000116005,0.00769163600034517,0.000607257999945432,0.0065577029999985825,0.007145624999793654,-0.00027001299986295635,0.0049716419998731,0.004317513999922085,0.0007291530000657076,0.09910203300023568,0.09901336299935792,-0.01204608899934101
0.0015863419994275318,0.0015846090000195545,0.00012529299965535756,0.0022339469996950356,0.0017923490004250198,-0.0004587940002238611,0.0016069240000433638,0.001352415999463119,0.0002172619997509173,0.002013844000430254,0.001764112999808276,0.00036171600095258327,0.0019339549999131123,0.0020322800000940333,3.09390006805188e-05,0.001991270999496919,0.001631489999454061,0.0002242399996248423,0.0016084490007415297,0.0017230290004590643,0.00010349400145059917,0.007614782000018749,0.008398331000535109,-4.469000487006269e-06,0.0023925510004119133,0.002720165999562596,0.00012663800043810625,0.009310747000199626,0.008282011000119383,0.0010180859999309178,0.006433158000618278,0.006692003000352997,-0.005464099999699101,0.008005900999705773,0.007065286000397464,0.0009019230001285905,0.0050737589999698685,0.004770366000229842,0.00019617900034063496,0.1094733259997156,0.09691862299951026,-0.00153618300009839
0.001711666000119294,0.0016752600004110718,9.12750001589302e-05,0.0020582959996318095,0.0016666800001985393,0.0001249369997822214,0.0014404829998966306,0.0013456020005833125,5.4147999435372185e-05,0.0017632859999139328,0.0017756529996404424,-7.387700043182122e-05,0.003750126999875647,0.002114703000188456,0.0021072950003144797,0.001973612000256253,0.0016058930004874128,1.904800046759192e-05,0.0019282180001027882,0.0018913989997599856,-0.0002099070006806869,0.008531899999979942,0.007187825999608322,0.00018312900010641897,0.00236114000017551,0.0037447720005729934,0.00011076900045736693,0.00890835900008824,0.008285797000098682,0.0003833620003206306,0.007574426999781281,0.006822291000389669,-0.0008861369997248403,0.007859519999328768,0.007600365000143938,0.0009045569995578262,0.004865908999818203,0.004705393000222102,-0.00023361900002782932,0.1057793429999947,0.08581466899977386,-0.00046640999971714336
0.0015928490001897444,0.0016252710001936066,3.715299953910289e-05,0.0020896969999739667,0.0015960009995978908,0.0002699269998629461,0.0014130280005701934,0.0013566810002885177,2.2277999960351735e-05,0.0017639789994063904,0.0021706689994971384,-6.434300030377926e-05,0.0017270799999096198,0.0023897689998193528,-0.00019281899949419312,0.0020132539993937826,0.0015577690001009614,-0.00029056400035187835,0.0017585479999979725,0.0017897400002766517,1.2233000234118663e-05,0.00808504099950369,0.006524764999994659,0.0001795210000636871,0.0024150290000761743,0.003684605999296764,0.00020971199955965858,0.00910569799998484,0.008054429999901913,0.001080068999726791,0.006312315999821294,0.006912116999956197,0.000326858999869728,0.007962663999933284,0.0073433970001133275,0.0010022039996329113,0.005485489000420785,0.004437298000084411,0.0009082640008273302,0.09190967699942121,0.10993120900002396,-0.015880233000643784
0.001596435000465135,0.0016938749995460967,-0.00015515999984927475,0.0020115839997743024,0.0016177010002138559,1.4838999959465582e-05,0.001402766999490268,0.0013705870005651377,1.3750000107393134e-05,0.0019168850003552507,0.001875214999927266,-1.2176999916846398e-05,0.0020047980005983845,0.0022641020004812162,0.0003080810001847567,0.0020678310002040234,0.0015353839999079355,-1.8138999621442053e-05,0.001644740000301681,0.0018048820002150023,-5.4922999879636336e-05,0.008145728999807034,0.006726815000547504,0.0008243169995694188,0.002416934000393667,0.0034236700003020815,0.00017031200059136609,0.009062959999937448,0.008325499000420677,0.0008615520000603283,0.006833049999841023,0.0069239300000845105,0.001943380999364308,0.007881117999204434,0.007385740999779955,0.0007602249988849508,0.004964931000358774,0.00452723399939714,0.0005098130004626,0.10889883099935105,0.10971908600004099,-0.001024707001306524
0.0016265679996649851,0.001664475000325183,2.7168000087840483e-05,0.002001376999942295,0.0015703589997428935,-1.5800000255694613e-05,0.0014038669996807585,0.001377284999762196,-1.513000825070776e-06,0.0017978930000026594,0.0018212170007245732,8.154000170179643e-06,0.0017814350003391155,0.00368055099988851,-0.0004032870001537958,0.00222321599994757,0.0015468299998246948,0.00012180999965494266,0.001731139999719744,0.002170101999581675,4.5435000174620654e-05,0.008064280999860785,0.006467778000114777,0.0010297159997207928,0.0023599680007464485,0.0029590379999717698,0.00029375500071182614,0.008734089999961725,0.008096639000541472,0.0007599070004289388,0.005203826999604644,0.006584796000424831,6.543899962707656e-05,0.007989900000211492,0.007185069999650295,0.0001994459998968523,0.005277418999867223,0.004441557000063767,0.000743083000088518,0.10544655700050498,0.10849788999985321,-0.007483713999135944
0.001697856000646425,0.0017277869992540218,0.00024011100049392553,0.0019047010000576847,0.0014881799997965572,0.00020365799991850508,0.0014186500002324465,0.0013872700001229532,3.230700076528592e-05,0.0017993970004681614,0.0017580190005901386,4.1203001273970585e-05,0.002469664999807719,0.0027375130002837977,0.0006147209996925085,0.002223700000286044,0.0015753150000819005,0.0002390710005784058,0.0018545319999248022,0.0020713900003102026,9.715799933474045e-05,0.009527189999971597,0.00657331599995814,0.0029480699995474424,0.0024893729996620095,0.002679141000044183,0.0001983399997698143,0.008765153000240389,0.008313997000186646,0.0009636060003685998,0.00649702300052013,0.006624453999393154,-1.1206999261048622e-05,0.00840085099935095,0.007491109000511642,0.0005480559993884526,0.005221598999924026,0.004686510999817983,0.0006945040004211478,0.11459823800032609,0.10628697900028783,0.003431834000366507
