relu_act,leaky_relu_act,tanh_act,sigmoid_act,scalar_mult,small_dense,big_dense,simple_conv2d,strided_conv2d,dilated_conv2d,small_conv2d,big_conv2d,few_conv2d,many_conv2d
0.0014537523714274617,0.0014263567799987088,0.001443248474284441,0.001448626700002933,0.0014777460685685842,0.001450304428570754,0.0014905800085710196,0.005396576671430791,0.0021855747685705345,0.00551138976857536,0.004419552534283347,0.0047578583657169864,0.0027884094142843555,0.15129824774571587
0.0015783019028562453,0.0015342330799986874,0.00154592602286097,0.0014740444342844837,0.0014535364171440182,0.0015701502885713127,0.001526708831432708,0.005391247551430882,0.0025010482028561196,0.005446919182858047,0.004643644551428484,0.004747989205711097,0.0028609962771432556,0.1524355111314279
0.001492855665715719,0.0014763125000016382,0.00149936940857255,0.0014153966885714908,0.0014318039542818692,0.0014212909571454345,0.0015221068028612146,0.005440038374285255,0.0025209551171428758,0.005204685545712502,0.004667726542855754,0.004753473840002178,0.0030635544514266908,0.1510432883771448
0.0015253848371451439,0.0014985098599988435,0.0014370263400009468,0.001450315077142607,0.0015950920200027343,0.0015740467285702054,0.0015520013114291942,0.005328255011429844,0.0024856038514241975,0.0053630888199976265,0.004689609360003877,0.00465509862856769,0.0028530992228583533,0.15123396726571497
0.001459504157142614,0.0014579399742849222,0.0015014801057155378,0.0014502381799996198,0.0014452108428564055,0.0014516956485697717,0.0015119860428603716,0.005382994551426756,0.0025545549057122635,0.005424534211425842,0.0047535600085757326,0.004767921659996708,0.003080070025711653,0.14676020519142705
0.0014730126971387238,0.0014555896599995322,0.0014487301114318792,0.0014418151999987978,0.001467727225717681,0.0014623178857125043,0.0015221895485696482,0.005323437914287622,0.002617056077142479,0.005249717440004003,0.004209135837144069,0.004740336405713086,0.0026875961342895088,0.15426603246857018
0.0014626300057144753,0.0014511841771465178,0.0014248565714297002,0.0014335837114309211,0.001433858322857954,0.0014842264171394553,0.0014947737057134094,0.005326119602853266,0.0024920651714273843,0.0054869354828614245,0.004752437002857083,0.004780587425713228,0.0026724132599961845,0.1570176256400009
0.0014957295828571659,0.001392731877141549,0.001505725502855577,0.001561274114283151,0.0013419423542862725,0.00154390828571195,0.0015439665257144953,0.005401982034288396,0.002044526508574823,0.005463662131431712,0.00473683726285734,0.0047987716628579485,0.0027431981457162434,0.15534834667714417
0.0015024365628570585,0.0014450232257149764,0.0014735745200024602,0.0013407000285691798,0.00138332938000011,0.0015180045657169623,0.0015565848971423942,0.005332701548567066,0.00220765501142783,0.005508540639997851,0.004291838979999219,0.004779053442855782,0.0026973093085741443,0.15516646567142744
0.0014029785085741813,0.001346358105713859,0.0014936764285708446,0.0014701444657112006,0.001320210225712799,0.0014770348657111754,0.0015393154685703588,0.005485123651430643,0.0020844381999995678,0.005506425854286395,0.004697600991431889,0.0047910951771440785,0.002951031119997164,0.15549091471428256
0.0014744465399988778,0.001445158377142174,0.0013718529885695066,0.0013421605742873258,0.0014669337371430759,0.001525493457141108,0.0014169342514287564,0.005294683817145207,0.0026552265857130155,0.005539661411431943,0.004143622651426994,0.004783941414285176,0.0028097930285678426,0.15756355737428487
0.0014489157257152588,0.0015105431600022712,0.001338031011431927,0.0014817192542873922,0.0014790779085732148,0.0014738102628533462,0.0014803472542865037,0.005405282691431889,0.0026504556457127492,0.00551074365428836,0.0043800482028590135,0.003729915314283322,0.002943601628571092,0.15557033881999816
0.0014815166314292583,0.0014857888342885417,0.001434623168570397,0.001401111220002349,0.0014416385171456827,0.0014592628142885847,0.001513326085712054,0.00540800810285873,0.00213719807142687,0.00550359068857298,0.004521626891426942,0.004779228397144055,0.0027026742628575968,0.15479408483142573
0.001344105802859953,0.0014650855314279657,0.0013347573685678071,0.001533859682858747,0.0014413383971415377,0.0014817577142873363,0.0015315604371426161,0.005342729860001003,0.002127461662857968,0.005531436417144765,0.0039319018114318685,0.004771966780000574,0.0028018796257154983,0.15585603517714583
0.0014377020771384455,0.0014295266028576798,0.0013355729028574257,0.0014460584114255784,0.001466359694287738,0.0014538348228545926,0.0014927776228536719,0.00535474996571533,0.0020635887457163857,0.005528752657139973,0.004783555691428774,0.004780549259999783,0.0028824918542886737,0.1572262052485738
0.0014814170257107305,0.0014345237885728629,0.0015192787514284386,0.0015053226799968148,0.0014393723885690894,0.0015130663971441598,0.0014444690342861578,0.005558423282860271,0.002704643194286161,0.005480329674282984,0.004759339568570015,0.004781300857144483,0.002712213445712613,0.15617059465999772
