relu_act,leaky_relu_act,tanh_act,sigmoid_act,scalar_mult,small_dense,big_dense,simple_conv2d,strided_conv2d,dilated_conv2d,small_conv2d,big_conv2d,few_conv2d,many_conv2d
0.0012290399999999924,0.0010614399999999912,0.0011515500000000012,0.0008439499999999712,0.000857999999999981,0.0011708500000000121,0.0010772399999999572,0.0011817999999999885,0.0011695200000000129,0.001101569999999974,0.001089459999999942,0.0012522399999999934,0.0011749000000000009,0.0016633300000000518
0.0009314699999999121,0.0010537700000000428,0.000702970000000036,0.0011622899999998992,0.0010926800000000015,0.001061770000000095,0.0009522600000000381,0.0011794099999999474,0.0010880600000000129,0.0011905800000000966,0.0010826399999999126,0.001192129999999736,0.0010862700000000558,0.001656979999999919
