min(dilated_conv2d),max(dilated_conv2d),avg(dilated_conv2d),std(dilated_conv2d)
0.0012361089998194075,0.0015700149997428525,0.0013067666249639842,7.577392558178092e-05
0.0012059350001436542,0.0014427520000026561,0.0013387091874790258,6.791347630134377e-05
0.0011924659997930576,0.0015167249998739862,0.001323720499996739,8.946947224744423e-05
