first,avgTail,first,avgTail,first,avgTail
0.010522941000090213,0.01036955072211359,0.010737688997323858,0.010526536951079503,0.010683019001589855,0.010863525295500127
0.01054952499907813,0.010353003949121255,0.010678755999833811,0.010543630953037286,0.01062588000058895,0.010824058800392968
0.010576928998489166,0.01051067291389632,0.010650487998645985,0.010441912407045645,0.011911837998923147,0.010783213281804885
0.010512374999962049,0.010624464769080967,0.010669892999430886,0.010557372135027557,0.010719519999838667,0.011089460273973718
0.010446673000842566,0.010665220778859837,0.010653031000401825,0.010641703334641373,0.010617017000186024,0.010927054688849107
0.010420081001939252,0.010324999837568412,0.011368544997822028,0.010511888146764733,0.010579530000541126,0.011088983688846997
0.010515115998714464,0.01038692396673869,0.010448594999616034,0.01049793505675207,0.010918039002717705,0.010786420412916588
0.01407785500123282,0.010359511923685318,0.010607924003124936,0.01080282861252674,0.010623083002428757,0.011167252039142537
0.010500435000722064,0.010387184679058381,0.010624947000906104,0.01076648744031226,0.010734182000305736,0.01088129127201896
0.010555161999945994,0.010654846338556128,0.010623868001857772,0.010797547563601106,0.010573689000011655,0.010768435046968058
0.010570110000116983,0.010535228052840342,0.010619136002787855,0.010671421170253817,0.010421183997095795,0.010988106839529102
0.010382108001067536,0.010363501203524353,0.010591412999929162,0.010715654299413005,0.010675011999410344,0.010969925428569645
0.01041374800115591,0.01034813027201377,0.01071023199983756,0.010633148275930987,0.010605763000057777,0.010924244665364992
0.010431042002892355,0.010343889193736081,0.0105487520013412,0.01044432684540698,0.01063820500348811,0.01079498124266453
0.010403992000647122,0.010588975162429867,0.010584765997919021,0.010697632718204174,0.010701626997615676,0.010735444342472339
0.010689536997233517,0.010358012954989464,0.010661710999556817,0.010480270109595817,0.01047564599866746,0.010882166228960224
0.010494977999769617,0.010334561307241466,0.010637717998179141,0.010716572054789958,0.010622113000863465,0.01086958899217557
0.010399514001619536,0.010541007710376311,0.01062340299540665,0.010805574025436047,0.010543452001002152,0.011106308489227909
0.010331191995646805,0.010395824230922938,0.010589959005301353,0.010449488154595852,0.010562117997324094,0.010802722868884694
0.010602738002489787,0.010525910133069222,0.010828482001670636,0.010445511389432388,0.010630813994794153,0.010606153591011662
0.010510785999940708,0.010434696105684276,0.010653019999153912,0.010516548780821798,0.010647171002347022,0.011303230156550647
0.01053409500309499,0.010443185579261575,0.010647187002177816,0.010822834240708002,0.01175631500518648,0.010839054802355882
0.010437510994961485,0.010348305409005183,0.010589277000690345,0.010545890534238196,0.010640259002684616,0.010724152727985487
0.010555018998275045,0.01038850450880815,0.010709371003031265,0.010689088976512565,0.010603521994198672,0.010848752639920281
0.010480516000825446,0.01035662328179902,0.010703086998546496,0.010536055311159328,0.010667150003428105,0.010747178383565115
0.010458003001986071,0.010340688078282192,0.010541391995502636,0.010525395943237712,0.010651970995240845,0.010711611778871862
0.010577715998806525,0.010328042066547612,0.010666316004062537,0.01049139365949292,0.010531223000725731,0.01091416553424618
0.010400738996395376,0.010567625790604673,0.010653751000063494,0.010751268037190134,0.010531300002185162,0.010679231418792541
0.01059215200075414,0.010357926170257492,0.01067752899689367,0.010471939095895699,0.010733336006524041,0.010837852469667767
0.01041740299842786,0.010529935816047739,0.010741183003119659,0.010581954774948442,0.010598986998957116,0.010917639855194951
0.010488368003279902,0.01034164449902342,0.010663968001608737,0.011057880499015526,0.01064840499748243,0.010820697649717404
0.010494385001948103,0.010537401500977362,0.010710425005527213,0.010502080612534789,0.010549052996793762,0.010703380737769113
