min(scalar_mult),max(scalar_mult),avg(scalar_mult),std(scalar_mult)
0.0001409629999216122,0.004667532999974355,0.0003716921562357811,0.0007749961245519024
0.00014409200002774014,0.004217834999963088,0.00032797624999147956,0.0007000616748784133
0.00013320799962457386,0.004185360999599652,0.0003488680624599283,0.0006914310561028866
