min(scalar_mult),max(scalar_mult),avg(scalar_mult),std(scalar_mult)
0.0001484180002080393,0.004304857999613887,0.0003602080937099572,0.0007104482305097595
0.00014274000022851396,0.004210873999909381,0.00029509840625507877,0.0007040559985127268
0.0001336039999841887,0.004255765999914729,0.00032134693753960164,0.0007094930601334584
