min,max,avg,std
0.0003098460001638159,0.009345194000161428,0.0007411416562774775,0.0015494092696207518
0.00013630299963551806,0.004048203999445832,0.00030663443743605967,0.000672665609313147
0.00013469999976223335,0.004209673000332259,0.00034217031242178564,0.0006968614750231921
